ID_COMPRA;NUMERO_UASG;NUMERO_COMPRA;ANO_COMPRA;OBJETO;CHAVE_COMPRA_PNCP;ID_ITEM;numero_item;descricao;descricao_detalhada;unidade_fornecimento;valor_estimado;quantidade_solicitada;orcamento_sigiloso;codigo_item_catalogo;tipo_item_catalogo
689020;987489;13;2026;O objeto da presente licitação é a aquisição de medicamentos destinados ao uso nas Unidades Básicas de Saúde e na Farmácia Central e à distribuição gratuita aos munícipes atendidos no Sistema Único de Saúde do Município de Capitão Leônidas Marques/PR, conforme especificações estabelecidas no Termo de Referência e nos requisitos da contratação descritos no Estudo Técnico Preliminar, em atendimento a solicitação nº 200/2026 da Secretaria Municipal de Saúde de Capitão Leônidas Marques-PR.;7620883400015910002642026;7640316;18;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.12;100000;N;267203;M
690177;155022;65;2026;Medicamentos Gerais Diversos e Soros Hospitalares, fracassados em pregões diversos a fim de atender às necessidades do Hospital das Clínicas de Pernambuco (HCPE/UFPE);1512643700030510028692026;7659796;13;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;17.00;600;S;267660;M
677968;785511;32;2026;"Aquisição de medicamentos e insumos médico-hospitalares, destinados ao abastecimento e recomposição da dotação regulamentar da enfermaria de bordo do Navio Hidrográfico Balizador ""Comandante Varella"", visando garantir o suporte básico à saúde, o atendimento de primeiros socorros e a salvaguarda da tripulação durante os períodos de navegação e cumprimento de comissões operacionais.";0039450200014410073022026;7460473;46;Diluente De Vacina;"adicional: tampas coloridas, composição: água para injeção, esterilidade: estéril, forma farmacêutica: líquido ";Mililitro;0.12;530;N;624422;M
677985;254492;90019;2026;Registro de Preços objetivando aquisição de medicamentos injetáveis.;3378105500013510010712026;7461236;101;Prometazina Cloridrato;Prometazina Cloridrato Dosagem: 25MG/ML, Apresentação: Solução Injetável;Ampola 2,00 ML;3.50;500;S;267769;M
687050;160304;73;2026;Aquisição de medicamentos veterinários para Seção de Cães de Guerra do Batalhão de Manutenção e Suprimento de Armamento.;0039445200010310142132026;7610597;3;Vacina;"tipo: viva atenuada, outros componentes: b. bronchiseptica, componentes adicionais: parainfluenza, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Doses;41.98;10;N;439563;M
687050;160304;73;2026;Aquisição de medicamentos veterinários para Seção de Cães de Guerra do Batalhão de Manutenção e Suprimento de Armamento.;0039445200010310142132026;7610595;1;Vacina;"tipo: viva atenuada, outros componentes: b. bronchiseptica, componentes adicionais: parainfluenza, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Doses;52.89;10;N;439563;M
683492;160120;80;2026;Aquisição de Vacinas e Medicamentos para Seção de Cães de Guerra em proveito do 4º Depósito de Suprimento;0039445200010310134482026;7550089;2;Cloridrato De Tramadol;"concentração: 80, forma farmacêutica: comprimido, uso: uso veterinário ";Comprimido;15.75;10;N;629367;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7550301;6;Diazepam;"dosagem: 5, apresentação: solução injetável ";Ampola;1.11;1600;N;267194;M
682465;988841;61;2026;RP - Medicamentos;8848836600010010002542026;7561569;81;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.18;250000;N;267768;M
684443;70011;65;2026;Aquisição de materiais farmacológicos;0601504100013810000192026;7566245;36;Tramadol Cloridrato;"dosagem: 50 ";Comprimido;2.43;10;N;268534;M
687720;160102;67;2026;Aquisição de material farmacológico e odontológico;0039445200010310143912026;7619401;59;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;2.37;300;N;268069;M
688317;980745;3;2026;Aquisição de Medicamentos Controlados (Psicotrópicos), de interesse da Secretaria de Saúde do Município de Cajapió/MA.;0605426600010110000172026;7629037;23;Diazepam;"dosagem: 5 ";Comprimido;52.61;200;N;267195;M
689063;983501;6;2026;Aquisição de medicamentos para atender as necessidades da Secretaria de Saúde;1367331400010510001422026;7640695;34;Clorpromazina;"concentração: 40, forma farmaceutica: solução oral - gotas ";Frasco;7.50;50;N;340207;M
688552;158137;503;2026;Registro de Preços para futura e eventual aquisição de vacinas de uso veterinário destinadas à imunização preventiva do rebanho bovino utilizado em projetos institucionais do IFSULDEMINAS – Campus Muzambinho, visando atender às atividades de ensino, pesquisa e extensão, conforme especificações e quantitativos estabelecidos no Termo de Referência.;1064853900010510001462026;7633788;1;Vacina;Vacina, Tipo:Inativada, Composição:Vírus Rábico, Cepa Pv, Forma Farmacêutica:Suspensão Injetável, Aplicação*:Uso Veterinário Descricao detalhada do item encontra no termo de referencia 189 2026;Frasco;110.00;4000;N;439541;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705624;172;Tramadol Cloridrato;Tramadol Cloridrato Dosagem: 50MG/ML, Forma Farmacêutica: Solução Injetável;Ampola 2,00 ML;1.80;900;N;292382;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712268;154;Levomepromazina;"dosagem: 25 ";Comprimido;0.41;52800;N;268128;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7664099;37;Tramadol Cloridrato;"dosagem: 100 ";Comprimido;4.47;2500;N;309441;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7664076;14;Levomepromazina;"dosagem: 100 ";Comprimido;0.89;100;N;268129;M
685648;925474;29;2026;Registro de Preços de medicamentos conforme especificações descritas em Edital.;1467430300010210000412026;7665170;33;Dipirona Sódica;"composição: associada à cafeína, concentração: 500 mg + 65 DIPIRONA sódica + cafeína anidra + orfenadrina (300mg + 50mg + 35mg); comprimidos envelopados. Deve conter na embalagem a descrição ""proibida a venda pelo comércio"". Apresentar registro dos produtos na Anvisa e Certificado de Boas Práticas.";Comprimido;23.45;50;N;606626;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665397;25;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.20;278914;S;267660;M
684858;927538;4;2026;Aquisição de medicamentos e insumos para reposição dos estoques do Centro de Abastecimento Farmacêutico - CAF;0353266100015610000562026;7574376;146;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.05;6000;N;292382;M
685145;987493;15;2026;Registro de preços para a aquisições de fármacos, insumos veterinários e materiais destinados à conservação e restauração de acervo visando atender às demandas da Divisão de Vida Silvestre e Bem-Estar Animal (DVSBEA).;7620886700010710003342026;7577690;27;Dipirona Sódica;"adicional: formulação especialmente manipulada, composição: associada ao tramadol, concentração: 500 mg + 50 ";Frasco;13.30;2000;N;623182;M
685401;160525;55;2026;Aquisição de medicamentos para atender as necessidades da Seção de Saúde da ESFCEx.;0039445200010310138332026;7580386;26;Prometazina Cloridrato;dosagem: 25, apresentação: solução injetável Conforme descrição do Termo de Referência.;Ampola;3.97;100;N;267769;M
684697;155012;29;2026;Aquisição de MEDICAMENTOS (GERAIS, ANESTÉSICOS, ANALGÉSICOS E ETC) E CONCENTRADOS PARA HEMODIÁLISE;1512643700030510026702026;7570102;67;Clorpromazina;"Clorpromazina, Dosagem:5 MG/ML, Apresentação:Solução Injetável ";Ampola;6.09;200;S;268069;M
689063;983501;6;2026;Aquisição de medicamentos para atender as necessidades da Secretaria de Saúde;1367331400010510001422026;7640722;61;Levomepromazina;"dosagem: 25 ";Comprimido;2.11;4000;N;268128;M
689158;986219;49;2026;AQUISIÇÃO ANUAL DE MEDICAMENTOS PARA ATENDIMENTO ÀS UNIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE BAURU, DEVIDAMENTE ESPECIFICADOS NO ANEXO I DO EDITAL, ATRAVÉS DO SISTEMA DE REGISTRO DE PREÇOS;4613741000018010004962026;7642160;17;Levomepromazina;"dosagem: 25 ";Comprimido;0.46;400000;N;268128;M
690182;984123;94021;2026;Registro de preços para aquisição de MEDICAMENTOS PADRONIZADOS I;1871538300014010005012026;7660310;25;Tramadol Cloridrato;Tramadol Cloridrato Dosagem: 50MG/ML, Forma Farmacêutica: Solução Injetável;Ampola 1,00 ML;1.00;63750;S;292382;M
687442;986291;480;2026;Aquisição de medicamentos.;5188524200014010006622026;7614935;8;Diazepam;dosagem: 5 CADA LOTE COM 100 UNIDADES EQUIVALE A UMA PEÇA;Comprimido;20.65;2800;N;267195;M
686789;120636;79;2026;"Aquisição de Material Médico-Hospitalar para a CFARH - parte 2	";0039442900010010016922026;7607260;76;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG PROMETAZINA CLORIDRATO, DOSAGEM 25MG/ML, AMPOLA 2ML COD SIASG:267768;Ampola;3.90;200;N;267768;M
689063;983501;6;2026;Aquisição de medicamentos para atender as necessidades da Secretaria de Saúde;1367331400010510001422026;7640696;35;Clorpromazina;"dosagem: 25 mg ";Comprimido;1.26;4000;N;267635;M
685458;120624;251;2026;Registro de preços para eventual aquisição de material farmacológico.;0039442900010010016722026;7581423;70;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.14;500;N;292382;M
689063;983501;6;2026;Aquisição de medicamentos para atender as necessidades da Secretaria de Saúde;1367331400010510001422026;7640699;38;Diazepam;"dosagem: 5 ";Comprimido;0.23;1000;N;267195;M
689952;925980;23;2026;Aquisição de medicamentos, materiais médicos, materiais para atendimento pré-hospitalar (APH), materiais de limpeza hospitalar e equipamento de proteção individual (EPI);0505496000015810000432026;7655796;138;Dipirona Sódica;concentração: 1 Dipirona Sódica Monoidratada 1000mg – Comprimido;Comprimido;1.67;300;N;410023;M
688750;930404;30;2026;"AQUISIÇÃO DE MEDICAMENTOS ANTIDEPRESSIVOS, ANTIPSICÓTICOS E ANTICONVULSIVANTES para atender às necessidades do Hospital do Servidor General Edson Ramalho, Hospital Metropolitano Dom José Maria Pires, Hospital Regional de Guarabira, Hemodinâmicas de Campina Grande e Patos e Policlínica Integrada de Segurança Pública do Estado da Paraíba - unidades de saúde gerenciadas pela Fundação Paraibana de Gestão em Saúde (PB SAÚDE) ";3811177800014010001242026;7636759;6;Clorpromazina;"dosagem: 25 mg ";Comprimido;0.35;1800;S;267635;M
682465;988841;61;2026;RP - Medicamentos;8848836600010010002542026;7561593;105;Dipirona Sódica;dosagem: 500 Cota reservada ME/EPP;Comprimido;0.12;20000;N;267203;M
687126;160478;97;2026;Aquisição de medicamentos para equinos, para atender a necessidade do 13° Rc Mec;0039445200010310142562026;7611339;7;Vacina;"tipo: inativada, composição: vírus rábico, cepa pv, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário ";Frasco;83.37;1;N;439541;M
688750;930404;30;2026;"AQUISIÇÃO DE MEDICAMENTOS ANTIDEPRESSIVOS, ANTIPSICÓTICOS E ANTICONVULSIVANTES para atender às necessidades do Hospital do Servidor General Edson Ramalho, Hospital Metropolitano Dom José Maria Pires, Hospital Regional de Guarabira, Hemodinâmicas de Campina Grande e Patos e Policlínica Integrada de Segurança Pública do Estado da Paraíba - unidades de saúde gerenciadas pela Fundação Paraibana de Gestão em Saúde (PB SAÚDE) ";3811177800014010001242026;7636760;7;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;2.51;500;S;268069;M
690166;160209;47;2026;Eventual aquisição de materiais farmacológicos, para o Posto Médico de Guarnição de Cascavel e Unidades diretamente subordinadas ao Comando da 15ª Brigada de Infantaria Mecanizada na Guarnição de  Cascavel.;0039445200010310148132026;7659446;24;Diazepam;dosagem: 5, apresentação: solução injetável Diazepam 5 mg/mL, Solução injetável de 2 mL;Ampola;1.14;260;N;267194;M
690182;984123;94021;2026;Registro de preços para aquisição de MEDICAMENTOS PADRONIZADOS I;1871538300014010005012026;7660311;26;Tramadol Cloridrato;Tramadol Cloridrato Dosagem: 50MG/ML, Forma Farmacêutica: Solução Injetável;Ampola 1,00 ML;1.00;21250;S;292382;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665395;23;Diazepam;"dosagem: 5 ";Comprimido;0.05;91229;S;267195;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705521;69;Dipirona Sódica;Dipirona Sódica Dosagem: 500MG/ML, Apresentação: Solução Injetável;Ampola 2,00 ML;1.49;20000;N;268252;M
692591;150247;70;2026;O objeto do presente Estudo Técnico Preliminar consiste no levantamentoedefinição dos requisitos para a eventual AQUISIÇÃO DE MEDICAMENTOS E CORRELATOS, como intuito de suprir as demandas assistenciais e operacionais do Hospital Ana Nery, unidade integrante do Complexo Hospitalar e de Saúde da Universidade Federal da Bahia (CHS/UFBA), pelo período estimado de 12 (doze) meses.;1518071400010410001392026;7703599;11;Diazepam;"dosagem: 10 ";Comprimido;0.05;2000;N;267197;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705535;83;Fenobarbital Sódico;Fenobarbital Sódico Dosagem: 200MG/ML, Forma Farmacêutica: Solução Injetável;Ampola 1,00 ML;5.71;150;N;300722;M
692511;986001;973;2026;"AQUISIÇÃO DE PRODUTOS FARMACOLÓGICOS SEM RP VIGENTE COM BASE NOS DOCUMENTOS DE AQUISIÇÃO EXARADOS PELO SERVIÇO DE APOIO E DIAGNÓSTICO TERAPÊUTICO DA UNIDADE. OBS: ATENTAR-SE A PORTARIA SUPTM Nº 01/2025 DE 26 DE FEVEREIRO DE2025 QUANTO A OBRIGATORIEDADE DE ABERTURA DE CONTA NO BANCO SANTANDER PARA VALORES ACIMA DE R$ 10.000,00.  ";4249873300014810016662026;7701812;3;Tramadol Cloridrato;dosagem: 50, forma farmacêutica: solução injetável TRAMADOL, CLORIDRATO 50MG/ML SOLUCAO INJETAVEL AMPOLA 2ML, CONFORME DESCRITO NO DOCUMENTO DE FORMALIZAÇÃO DE DEMANDA E TERMO DE REFERÊNCIA;Ampola;1.50;6500;N;292382;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665394;22;Diazepam;"dosagem: 10 ";Comprimido;0.05;487114;S;267197;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665392;20;Clorpromazina;"dosagem: 25 mg ";Comprimido;0.31;227424;S;267635;M
690166;160209;47;2026;Eventual aquisição de materiais farmacológicos, para o Posto Médico de Guarnição de Cascavel e Unidades diretamente subordinadas ao Comando da 15ª Brigada de Infantaria Mecanizada na Guarnição de  Cascavel.;0039445200010310148132026;7659445;23;Diazepam;dosagem: 10 Diazepam 10 mg, Comprimido;Comprimido;0.11;420;N;267197;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7664065;3;Clorpromazina;"dosagem: 25 mg ";Comprimido;0.34;650;N;267635;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712210;96;Dipirona Sódica;"dosagem: 50, apresentação: solução oral ";Frasco;4.20;13200;N;267206;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701437;102;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.42;50000;N;267203;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701427;92;Diazepam;"dosagem: 5 ";Comprimido;0.21;5000;N;267195;M
692149;160385;43;2026;Aquisição de  materiais farmacológicos para atender as necessidades da Seção de Saúde do 3° B Com GE.;0039445200010310152332026;7697111;4;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.57;100;N;292382;M
691920;927056;97;2026;Aquisição de medicamentos, vacinas e outros insumos de uso veterinário;0405876600018810000032026;7694869;3;Vacina;tipo: déctupla, composição: adenovírus (2), cinomose, coronavirose, parvovírus, outros componentes: parainfluenza, componentes adicionais: leptospira diversa, forma farmacêutica: suspensão injetável, aplicação*: uso veterinário Vacina contra Cinomose (CD), hepatite (ICH), doença respiratória causada por CAV-2, parainfluenza canina causada pelo vírus da Parainfluenza, enterite causada pelo CCV e  CPV e leptospiroses. Apresentação em caixa com 25 doses.;Doses;38.23;50;N;439507;M
693206;462723;2;2026;Aquisição de insumos e medicamentos contemplados na REMUME (Relação Municipal de Medicamentos Essenciais) e insumos destinados à Assistência Especializada ao Programa de Saúde da Mulher e ao Programa IST/AIDS e Hepatites Virais, para atender às necessidades da Coordenação Municipal de Assistência Farmacêutica e Departamento de Vigilância em Saúde, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;0877202000019210000182026;7712269;155;Levomepromazina;"dosagem: 40, apresentação: solução oral ";Frasco;10.06;9900;N;268130;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705506;54;Clorpromazina;Clorpromazina Dosagem: 5MG/ML, Apresentação: Solução Injetável;Ampola 5,00 ML;6.86;150;N;268069;M
692668;451481;90034;2026;REGISTRO DE PREÇOS, visando aquisições futuras de MEDICAMENTOS, para atender as demandas da Secretaria de Saúde do Município de Goioerê/PR.;7819897500016310001502026;7705513;61;Diazepam;Diazepam Dosagem: 5MG/ML, Apresentação: Solução Injetável;Ampola 2,00 ML;1.30;150;N;267194;M
692358;987225;49;2026;Pregão Eletrônico Nº 49/2026 Materiais, medicamentos e insumos veterinários;4578767800010210002382026;7699853;8;Dipirona Sódica;Dipirona Sódica, Concentração:500 MG/ML, Forma Física:Solução Injetável, Uso:Uso Veterinário Apresentação: Ampola de 1 ml - Solução Injetável;Frasco;15.24;30;N;409123;M
691718;160072;58;2026;Aquisição  de  materiais  farmacológicos,  hospitalares  e  odontológicos,  nos  termos  da  tabela  abaixo,  conforme condições e exigências estabelecidas neste instrumento:;0039445200010310151282026;7687635;125;Diazepam;"dosagem: 5 ";Comprimido;0.79;10000;N;267195;M
690166;160209;47;2026;Eventual aquisição de materiais farmacológicos, para o Posto Médico de Guarnição de Cascavel e Unidades diretamente subordinadas ao Comando da 15ª Brigada de Infantaria Mecanizada na Guarnição de  Cascavel.;0039445200010310148132026;7659482;60;Tramadol Cloridrato;dosagem: 50, forma farmacêutica: solução injetável Tramadol cloridrato 50 mg/mL, Solução injetável;Ampola;1.40;1700;N;292382;M
683743;454524;11;2026;"REGISTRO DE PREÇOS para futura e eventual contratação de empresa para fornecimento de material odontológico, atendendo as necessidades do Departamento de Saúde. ";7620566500010110001742026;7767250;6;Cloridrato De Tramadol;"concentração: 80, forma farmacêutica: comprimido, uso: uso veterinário ";Comprimido;156.00;30;N;629367;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7664066;4;Clorpromazina;"dosagem: 5, apresentação: solução injetável ";Ampola;2.72;2200;N;268069;M
690345;930213;56;2026;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS REGULAMENTADOS PELA PORTARIA Nº 344/98, PARA ATENDER A NECESSIDADE DO MUNICÍPIO DE JOÃO PESSOA DESTINADOS ÀS UNIDADES HOSPITALARES, REDE ESPECIALIZADA (POLICLÍNICAS E CAPS), SAMU, UPAS E DEMANDAS JUDICIAIS.;0871561800014010000832026;7665390;18;Clorpromazina;"dosagem: 100 ";Comprimido;0.38;250582;S;267638;M
676406;120641;90020;2026;Aquisição de material Farmacológico;0039442900010010014912026;7442509;28;Dipirona sódica;Dipirona Sódica Dosagem: 500 MG;Comprimido;0.29;2000;N;267203;M
677187;925462;92;2026;"Aquisição de medicamentos diversos e correlatos ";5017627000012610000482026;7451136;26;Dipirona Sódica;dosagem: 500 Dipirona sódica 500mg cx c/ 30cp ou cápsula - Observar as ESPECIFICAÇÕES TÉCNICAS  estipuladas no edital, ANEXO I;Comprimido;13.04;8;N;267203;M
687742;160435;66;2026;A contratação pretendida tem como objetivo principal assegurar o fornecimento contínuo e adequado de medicamentos, materiais médicos e odontológicos, garantindo condições ideais para o atendimento integral à saúde dos beneficiários. Busca-se, com isso, alcançar maior eficiência nos serviços prestados, reduzir riscos assistenciais, promover a qualidade do atendimento e assegurar a observância dos princípios da administração pública.;0039445200010310143862026;7619906;90;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;0.52;950;N;268252;M
686394;90126;66;2026;Aquisição Medicamentos ( Vacinas ) para atender demandas judiciais.;4637450000019410057932026;7598154;1;Vacina;"composição 1: extrato alérgeno de insetos, tipo 1: não padronizado, forma farmacêutica 1: injetável ";Frasco-Ampola;5758.00;2;N;483359;M
684858;927538;4;2026;Aquisição de medicamentos e insumos para reposição dos estoques do Centro de Abastecimento Farmacêutico - CAF;0353266100015610000562026;7574316;85;Clorpromazina;"dosagem: 100 ";Comprimido;0.35;32000;N;267638;M
688718;989981;5;2026;"Aquisição de insumos e equipamentos para realização de exames de brucelose e tuberculose para o Departamento Municipal de Agricultura Pecuária e Meio Ambiente, em disposto ao Programa Municipal de Controle e Erradicação de Brucelose e Tuberculose, no âmbito da Lei Municipal n° 990/23, conforme condições e exigências estabelecidas neste instrumento. ";9558544400014210000872026;7636382;4;Vacina;aplicação*: uso veterinário, componentes adicionais: panleucopenia felinas, rinotraqueíte, composição: leucemia felina, forma farmacêutica: pó liófilo p/ injetável + diluente, outros componentes: calcivirose, chlamydia psittaci, tipo: viva Antígeno Acidificado Tamponado 160 Doses;Frasco-Ampola;256.33;8;N;634474;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701544;209;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.51;5000;N;267768;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701438;103;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;1.26;1000;N;268252;M
689643;980034;10;2026;Aquisiçao de medicamentos e material médico hospitalar  para atender a Secretaria de Saúde do Municipio de Pacaraima-RR.;0161267500015410000162026;7701426;91;Diazepam;"dosagem: 10 ";Comprimido;0.37;5000;N;267197;M
676406;120641;90020;2026;Aquisição de material Farmacológico;0039442900010010014912026;7442511;30;Dipirona sódica;Dipirona Sódica Dosagem: 500 MG/ML, Apresentação: Solução Injetável;Ampola 2,00 ML;1.86;1600;N;268252;M
689069;135039;15;2026;Aquisição de Medicamento de Uso Veterinário para Embrapa Cerrados;0034800300011010006012026;7640835;38;Vacina;composição: pneumocócica 20-valente, forma farmaceutica: suspensão injetável, tipo: conjugada Vacina contra clostridioses polivalente (Carbúnculo, Botulismo, Morte Súbita dos Ruminantes, Gangrena, Enterotoxemia e Hepatite Necrótica, etc.) LOCAL DE ENTREGA: Almoxarifado da Embrapa Cerrados - CPAC, das 08h às 11h e das 13h às 16;Doses;97.77;10;S;629395;M
683524;451164;35;2026;Medicamentos (mat. farmacológico);8025735500010810003342026;7664077;15;Levomepromazina;"dosagem: 25 ";Comprimido;0.59;160;N;268128;M
690008;180185;42;2026;Aquisição de medicamentos UIS - CPA/M1;4637780000012710031512026;7656335;56;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;1.05;50;N;268252;M
689338;155022;74;2026;"MEDICAMENTOS CONTROLADOS, COM FORNECIMENTO DE EQUIPAMENTO EM REGIME DE COMODATO PARA O GRUPO ÚNICO (ITENS 1 E 2) ";1512643700030510028302026;7645662;18;Fenobarbital Sódico;"dosagem: 40, forma farmacêutica: solução oral - gotas ";Frasco;5.71;100;S;300723;M
689952;925980;23;2026;Aquisição de medicamentos, materiais médicos, materiais para atendimento pré-hospitalar (APH), materiais de limpeza hospitalar e equipamento de proteção individual (EPI);0505496000015810000432026;7655792;134;Diazepam;dosagem: 5, apresentação: solução injetável Diazepan 5mg/ml – Solução Injetável – Ampola com 2ml;Ampola;2.62;100;N;267194;M
688613;925302;27;2026;PE 124/2026 Registro de preços para aquisição de medicamentos sedativos, ansiolíticos e analgésicos opióides;0876114000019410002262026;7635319;37;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução oral- gotas ";Ampola;0.93;76300;N;292379;M
677509;180176;91006;2026;Aquisição de materiais para a Unidade Integrada de Saúde da ESSd.;4637780000012710027832026;7454965;106;Dipirona Sódica;Dipirona Sódica Concentração: 1G;"Comprimido  ";1.40;500;N;410023;M
677466;985917;90018;2026;Aquisição futura e eventual de medicamentos e suplementos em atendimento a Farmácia Básica, para atender às demandas da Secretaria Municipal de Saúde.;2911544100011010000342026;7453554;58;Clorpromazina;Clorpromazina Dosagem: 100MG;Comprimido;0.65;25000;N;267638;M
677557;987481;16;2026;Registro de Preço para aquisição de MEDICAMENTOS padronizados na Relação Municipal de Medicamentos Essenciais (REMUME) de 2025 do município de Campo Largo, destinados às Unidades Básicas de Saúde – UBS, Unidade de Pronto Atendimento – UPA, Serviço de Atendimento Móvel de Urgência – SAMU, Serviço Integrado de Atendimento ao Trauma em Emergência – SIATE, Núcleo Integrado de Saúde – NIS II, Centro de Atenção Psicossocial – CAPS e outros setores da SMS;7610561800018810003772026;7456128;24;Diazepam;"dosagem: 5 ";Comprimido;0.04;250000;S;267195;M
