ID_COMPRA;NUMERO_UASG;NUMERO_COMPRA;ANO_COMPRA;OBJETO;CHAVE_COMPRA_PNCP;ID_ITEM;numero_item;descricao;descricao_detalhada;unidade_fornecimento;valor_estimado;quantidade_solicitada;orcamento_sigiloso;codigo_item_catalogo;tipo_item_catalogo
697060;985853;366;2026;Registro de preços para o fornecimento de medicamentos, fórmulas nutricionais, alimentos especiais e insumos de saúde, destinados ao cumprimento de decisões judiciais da Farmácia Municipal de Maricá.;2913107500019310003482026;7806212;265;Tramadol Cloridrato;"dosagem: 100 ";Ampola;6.35;1872;N;309441;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7826128;526;Prometazina Cloridrato;"dosagem: 25 ";Ampola;1.57;4350;N;267768;M
694571;986411;30;2026;ELABORAÇÃO DE ATA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DESTINADOS AO ATENDIMENTO DA ATENÇÃO BÁSICA, UNIDADE DE PRONTO ATENDIMENTO (UPA) E SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU), DESTA MUNICIPALIDADE, COM ENTREGAS PARCELADAS CONFORME REQUISIÇÃO, COM PREVISÃO DE CONSUMO NO DECORRER DE 12 (DOZE) MESES;4784283600010510001432026;7731479;165;Levomepromazina;"dosagem: 40, apresentação: solução oral ";Frasco;11.55;3000;N;268130;M
693947;157243;35;2026;Medicamentos Anti-Inflamatórios, Analgésicos e Antitérmicos;1512643700030510029992026;7762986;20;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;0.56;249600;S;268252;M
693280;155124;34;2026;Aquisição de Medicamentos Anti-inflamatórios, analgésicos e antitérmicos por meio de Registro de Preços, a fim de atender às necessidades do Hospital Universitário Maria Aparecida Pedrossian - HUMAP/UFMS, Unidade Gestora (UG) 155124, integrante da Rede Ebserh, pelo período de 12 (doze) meses.;1512643700030510029692026;7713481;13;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;0.87;12500;S;292382;M
698575;257054;44;2026;Aquisições de medicamentos.;0039454400018510016552026;7808972;138;CLORPROMAZINA;"DOSAGEM: 100 ";Comprimido;0.35;4000;N;267638;M
698575;257054;44;2026;Aquisições de medicamentos.;0039454400018510016552026;7808948;114;PROMETAZINA CLORIDRATO;"APRESENTAÇÃO: SOLUÇÃO INJETÁVEL, DOSAGEM: 25 ";Ampola;3.43;500;N;267769;M
700717;462314;14;2026;SISTEMA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS SOB CONTROLE ESPECIAL PARA O INSTITUTO CÂNDIDA VARGAS;3550173300019410000252026;7852450;10;Diazepam;dosagem: 5 Em caso de divergência entre disposições deste Edital e de seus anexos ou demais peças que compõem o processo,  prevalecerá as deste Edital;Comprimido;0.22;1500;S;267195;M
697089;155020;24;2026;Registro de Preços para a aquisição de medicamentos gerais sólidos, semissólidos e líquidos I, a fim de atender às necessidades do Hospital Universitário Walter Cantídio e Maternidade-Escola Assis Chateaubriand da Rede HU Brasil, Unidade Gestora (UG) UASG 155020 - COMPLEXO HOSPITALAR DA UNIVERSIDADE FEDERAL DO CEARÁ, pertencente à Rede HU Brasil, por um período de 12 (doze) meses.;1512643700030510030922026;7779886;58;Prometazina Cloridrato;"dosagem: 25 ";Comprimido;0.21;1800;S;267768;M
700692;926922;282;2026;Futura e eventual aquisição de medicamentos de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia.;1843131200100610000092026;7852136;18;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.26;400000;N;292382;M
699323;928303;3;2026;Registro de Preço, para futura, eventual e parcelada aquisição de medicamentos, materiais hospitalares, odontológicos e medicamentos sob ordem judicial, atendimento às necessidades da Secretaria Municipal de Saúde, durante o período de 12 (doze) meses.;1135990400012410000282026;7826545;123;Diazepam;concentração: 5, forma farmaceutica: solução oral, adicional: formulação especialmente manipulada DIAZEPAM 5MG COMPRIMIDO;Comprimido;0.12;20000;S;479702;M
698994;90146;357;2026;AQUISIÇÃO DE MEDICAMENTOS.;4637450000019410065512026;7819297;33;Fenobarbital Sódico;"dosagem: 50 ";Comprimido;0.50;300;S;273626;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820436;60;Levomepromazina;"Levomepromazina, Dosagem:100 MG ";Comprimido;2.02;2000;N;268129;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7825901;299;Fenobarbital Sódico;"dosagem: 40, forma farmacêutica: solução oral - gotas ";Frasco;14.81;3322;N;300723;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820416;40;Diazepam;"Diazepam, Dosagem:10 MG ";Comprimido;0.13;20000;N;267197;M
699298;450522;304;2026;"Registro de Preço para Eventual e Futura Aquisição de Medicamentos de Uso Hospitalar, para atender asnecessidades da Secretaria Municipal de Saúde por um período ";0410481600011610002122026;7825458;19;Diazepam;dosagem: 5, apresentação: solução injetável Diazepam Dosagem: 5 MG/ML Apresentação: Solução Injetável Ampola 2mL;Ampola;1.67;1800;N;267194;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820438;62;Levomepromazina;"Levomepromazina, Dosagem:40 MG/ML, Apresentação:Solução Oral ";Frasco;20.79;200;N;268130;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820420;44;Fenobarbital Sódico;"Fenobarbital Sódico, Dosagem:100 MG ";Comprimido;0.49;100000;N;267660;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816117;21;Fenobarbital Sódico;"dosagem: 100, forma farmacêutica: solução injetável ";Ampola;3.33;9400;N;300725;M
698291;157243;54;2026;Aquisição de Concentrados de Vacina;1512643700030510031392026;7805285;3;Vacina;"composição: extrato alergênico (até 5 antígenos), forma farmaceutica: injetável, característica adicional: liberação prolongada, características adicionais 1: especialmente manipulada ";Frasco;505.00;2;N;455973;M
698536;990202;394;2026;Constituição de SRP visando futuras aquisições de medicamentos;4448028300019110000442026;7807943;5;Dipirona Sódica;"Dipirona Sódica, Dosagem:500 MG ";Comprimido;0.14;130000;N;267203;M
699457;160139;5;2026;Aquisição de medicamentos para o H Gu JP;0039445200010310164822026;7831492;47;Fenobarbital Sódico;"dosagem: 200, forma farmacêutica: solução injetável ";Ampola;5.00;400;S;300722;M
700130;785511;40;2026;Aquisição de medicamentos para recomposição e abastecimento da dotação regulamentar da enfermaria de bordo, visando garantir a segurança sanitária e o atendimento de urgência e emergência à tripulação.;0039450200014410097642026;7840673;26;DILUENTE DE VACINA;"ADICIONAL: TAMPAS COLORIDAS, COMPOSIÇÃO: ÁGUA PARA INJEÇÃO, ESTERILIDADE: ESTÉRIL, FORMA FARMACÊUTICA: LÍQUIDO ";Mililitro;0.11;530;N;624422;M
693947;157243;35;2026;Medicamentos Anti-Inflamatórios, Analgésicos e Antitérmicos;1512643700030510029992026;7762980;14;Tramadol Cloridrato;"dosagem: 50 ";Cápsula;0.15;630;S;268534;M
697060;985853;366;2026;Registro de preços para o fornecimento de medicamentos, fórmulas nutricionais, alimentos especiais e insumos de saúde, destinados ao cumprimento de decisões judiciais da Farmácia Municipal de Maricá.;2913107500019310003482026;7776891;265;Tramadol Cloridrato;"dosagem: 100 ";Ampola;6.35;1872;N;309441;M
694398;92301;262;2026;PENICILINA G POTASSICA 5.000.000 UI SOL INJ FA, METADONA (CLORIDRATO) 10 MG/ML SOLUCAO INJETAVEL AMPOLA 1 ML, RISPERIDONA 1 MG COMPRIMIDO, LAMOTRIGINA 25 MG COMPRIMIDO, SUFENTANILA (CITRATO) 50 MCG/ML AMPOLA 1 ML, OLANZAPINA 5 MG COMPRIMIDO, RISPERIDONA 2, PRAMIPEXOL (DICLORIDRATO) 0,25 MG COMPRIMIDO, LIDOCAINA (CLORIDRATO) 2% SOL INJ CARPULE 1,8 ML, PREGABALINA 75MG CAPSULA, DIPIRONA MONOIDRATADA 500 MG/ML, SOLUÇÃO ORAL FRASCO 10 ML, LORAZEPAM 2 MG COMPRIMIDO;6044804000012210005092026;7728855;11;Dipirona Sódica;"dosagem: 500 ";Frasco;1.34;15346;S;267203;M
700684;450161;1940;2026;"PE DGA 90339/2026 - Registro de Preços de medicamentos controlados com amostra  ";4606842500013310016452026;7851971;9;Diazepam;"dosagem: 5 ";Comprimido;0.06;9990;S;267195;M
697991;453714;49;2026;O objeto da presente licitação é o registro de preço para a aquisição de medicamentos humanos, visando atender às necessidades dos projetos, contratos, convênios e demais instrumentos correlatos celebrados pela Fundação de Apoio à Pesquisa, ao Ensino e à Cultura – FAPEC, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;1551369000015010000672026;7802052;80;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: liberação lenta ";Ampola;1.25;1000;N;309436;M
698291;157243;54;2026;Aquisição de Concentrados de Vacina;1512643700030510031392026;7805283;1;Vacina;"composição 1: extrato alérgeno de insetos, tipo 1: não padronizado, forma farmacêutica 1: injetável ";Frasco;305.00;2;N;483359;M
693366;155126;42;2026;Registro de Preços para a aquisição de MEDICAMENTOS GERAIS INJETÁVEIS, a fim de atender às necessidades do Hospital Universitário Professor Alberto Antunes (HUPAA/UFAL), Unidade Gestora (UG) 155126, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares (Rede Ebserh), por um período de 12 (doze) meses. Pregoeiro ALEX PESSOA ACIOLI DE SANTANA (Pregão Eletrônico nº 90043/2026).;1512643700030510029762026;7799828;39;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável Conforme Anexo I - Descrição Detalhada e Quantitativos do Objeto.;Ampola;4.90;750;S;267769;M
699768;925373;118;2026;Registro de Preços destinado à futura e eventual aquisição de medicamentos do Grupo SÓLIDOS II, tendo como objetivo atender às necessidades cíclicas e regulares de abastecimento das Unidades de Saúde Hospitalares e Ambulatoriais, vinculadas à Secretaria de Estado da Saúde – SESAU/RO, pelo período de 1 (um) ano.;0469649000016310000942026;7835822;13;Diazepam;dosagem: 10 COMPRIMIDO 10mg;Comprimido;0.05;30160;N;267197;M
700717;462314;14;2026;SISTEMA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS SOB CONTROLE ESPECIAL PARA O INSTITUTO CÂNDIDA VARGAS;3550173300019410000252026;7852457;17;Fenobarbital Sódico;dosagem: 100 Em caso de divergência entre disposições deste Edital e de seus anexos ou demais peças que compõem o processo,  prevalecerá as deste Edital;Comprimido;0.31;2500;S;267660;M
699736;925003;278;2026;"AQUISIÇÃO DE VACINAS PARA ATENDIMENTO DE DEMANDA JUDICIAL ";1386437700013010012592026;7835634;2;Vacina;"composição 1: extrato alérgeno de ácaros, forma farmacêutica 1: injetável, tipo 1: padronizado Vacina de alérgenos composta - dermatophagides pteronyssinus 50% e dermatophagides farinae 50%, frasco conta gotas de 6 ml, diluição 1:1000 ";Frasco;500.00;1;N;483360;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762244;208;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG bens comuns;Comprimido;0.21;19400;N;267768;M
693947;157243;35;2026;Medicamentos Anti-Inflamatórios, Analgésicos e Antitérmicos;1512643700030510029992026;7762978;12;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.24;27930;S;292382;M
697089;155020;24;2026;Registro de Preços para a aquisição de medicamentos gerais sólidos, semissólidos e líquidos I, a fim de atender às necessidades do Hospital Universitário Walter Cantídio e Maternidade-Escola Assis Chateaubriand da Rede HU Brasil, Unidade Gestora (UG) UASG 155020 - COMPLEXO HOSPITALAR DA UNIVERSIDADE FEDERAL DO CEARÁ, pertencente à Rede HU Brasil, por um período de 12 (doze) meses.;1512643700030510030922026;7779859;31;Dipirona Sódica;"dosagem: 500 ";Comprimido;0.19;53400;S;267203;M
698536;990202;394;2026;Constituição de SRP visando futuras aquisições de medicamentos;4448028300019110000442026;7807957;19;Clorpromazina;"Clorpromazina, Dosagem:25 Mg ";Comprimido;0.32;18000;N;267635;M
697060;985853;366;2026;Registro de preços para o fornecimento de medicamentos, fórmulas nutricionais, alimentos especiais e insumos de saúde, destinados ao cumprimento de decisões judiciais da Farmácia Municipal de Maricá.;2913107500019310003482026;7806184;237;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.24;5460;N;267660;M
698536;990202;394;2026;Constituição de SRP visando futuras aquisições de medicamentos;4448028300019110000442026;7807956;18;Clorpromazina;"Clorpromazina, Dosagem:100 MG ";Comprimido;0.54;5000;N;267638;M
697920;928285;64;2026;PE 87/2026 - Registro de preços para aquisição de medicamentos;1481413900018310001362026;7801104;15;Dipirona Sódica;"dosagem: 500, apresentação: solução injetável ";Ampola;0.49;400000;N;268252;M
698575;257054;44;2026;Aquisições de medicamentos.;0039454400018510016552026;7808991;157;FENOBARBITAL SÓDICO;"FORMA FARMACÊUTICA: SOLUÇÃO ORAL - GOTAS, DOSAGEM: 40 ";Frasco;5.16;800;N;300723;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7825827;225;Diazepam;Diazepam, Dosagem:10 MG DIAZEPAM, 10 MG.;Comprimido;0.06;500550;N;267197;M
698865;532101;1092;2026;FENOBARBITAL 100 MG COMPRIMIDO, HALOPERIDOL 5MG COMPRIMIDO, HALOPERIDOL 5MG COMPRIMIDO e MORFINA, SULFATO 30MG COMPRIMIDO;6074731800016210010922026;7816579;1;Fenobarbital Sódico;"dosagem: 100 ";Comprimido;0.20;41040;S;267660;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7826127;525;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;2.19;55900;N;267769;M
699298;450522;304;2026;"Registro de Preço para Eventual e Futura Aquisição de Medicamentos de Uso Hospitalar, para atender asnecessidades da Secretaria Municipal de Saúde por um período ";0410481600011610002122026;7825476;37;Prometazina Cloridrato;dosagem: 25, apresentação: solução injetável Prometazina Cloridrato Dosagem: 25 mg/mL Apresentação: Solução Injetável Ampola 2mL;Ampola;4.20;9000;N;267769;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7825900;298;Fenobarbital Sódico;"dosagem: 200, forma farmacêutica: solução injetável ";Ampola;3.15;800;N;300722;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7826196;594;Tramadol Cloridrato;Tramadol Cloridrato, Dosagem:50 MG TRAMADOL CLORIDRATO, 50 MG.;Comprimido;0.51;40796;N;268534;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7826126;524;Prometazina Cloridrato;Prometazina Cloridrato, Dosagem:25 MG PROMETAZINA CLORIDRATO, 25 MG.;Comprimido;0.15;329550;N;267768;M
700717;462314;14;2026;SISTEMA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS SOB CONTROLE ESPECIAL PARA O INSTITUTO CÂNDIDA VARGAS;3550173300019410000252026;7852466;26;Levomepromazina;dosagem: 40, apresentação: solução oral Em caso de divergência entre disposições deste Edital e de seus anexos ou demais peças que compõem o processo, prevalecerá as deste Edital;Frasco;17.72;1500;S;268130;M
700717;462314;14;2026;SISTEMA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS SOB CONTROLE ESPECIAL PARA O INSTITUTO CÂNDIDA VARGAS;3550173300019410000252026;7852456;16;Fenobarbital Sódico;dosagem: 100, forma farmacêutica: solução injetável Em caso de divergência entre disposições deste Edital e de seus anexos ou demais peças que compõem o processo,  prevalecerá as deste Edital;Ampola;5.20;8000;S;300725;M
698875;986219;208;2026;AQUISIÇÃO DE MEDICAMENTOS PARA O ABASTECIMENTO DAS UNIDADES BÁSICAS DE SAÚDE, ATENDIMENTO ESPECIALIZADO E URGÊNCIA E EMERGÊNCIA, DEVIDAMENTE ESPECIFICADOS NO ANEXO I DO EDITAL, ATRAVÉS DO SISTEMA DE REGISTRO DE PREÇOS;4613741000018010005722026;7817469;30;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG/ML, Apresentação:Solução Oral (Gotas) MEDICAMENTOS;Frasco;13.25;65000;N;267205;M
698793;925448;9;2026;Registro de Preços Para Eventual Aquisição de Medicamentos Psicotrópicos e Anestesicos.;0492934500018510001712026;7816110;14;Diazepam;"dosagem: 5 ";Comprimido;0.09;1200;N;267195;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820415;39;Clorpromazina;"Clorpromazina, Concentração:40 MG/ML, Forma Farmaceutica:Solução Oral - Gotas ";Comprimido;17.84;300;N;340207;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820418;42;Diazepam;"Diazepam, Dosagem:10 MG ";Comprimido;2.87;1000;N;267197;M
700130;785511;40;2026;Aquisição de medicamentos para recomposição e abastecimento da dotação regulamentar da enfermaria de bordo, visando garantir a segurança sanitária e o atendimento de urgência e emergência à tripulação.;0039450200014410097642026;7840665;18;DIPIRONA SÓDICA;"COMPOSIÇÃO: ASSOCIADA À CAFEÍNA E DIIDROERGOTAMINA, CONCENTRAÇÃO: 350 MG + 100 MG + 1 ";Comprimido;0.99;50;N;340419;M
698914;986969;165;2026;Registro de Preços para aquisição de Medicamentos – REMUME, conforme edital e seus anexos.;5602458100015610003532026;7817784;9;Levomepromazina;"dosagem: 25 ";Comprimido;0.43;315000;N;268128;M
699108;983049;7;2026;Futura e eventual aquisição de medicamentos e correlatos para atender as demandas do Fundo Municipal de Saúde do Município de Varzedo;1346026600016910000622026;7820414;38;Clorpromazina;"Clorpromazina, Dosagem:25 Mg ";Comprimido;0.80;45000;N;267635;M
698758;458250;4;2026;"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO MEDICAMENTOS FARMÁCIA BÁSICA E HOSPITALARES, PARA ATENDER OS MUNICÍPIOS CONSORCIADOS A ESTE CIMCERO/RO, POR UM PERÍODO ESTIMADO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS, UNIDADES E QUANTIDADES DEFINIDAS NESTE ESTUDO E SEUS ANEXOS. ";0204922700015710000272026;7825844;242;Dipirona Sódica;"dosagem: 500, apresentação: solução oral (gotas) ";Frasco;2.08;11800;N;267205;M
699819;92301;284;2026;HIDROXIDO DE ALUMINIO 62 MG/ML SUSPENSAO ORAL FRASCO 150 ML, ONDANSETRONA (CLORIDRATO) 8 MG COMPRIMIDO, ESCOPOLAMINA (BUTILBROMETO) 20 MG/ML SOL INJETAVEL AMP 1 ML, METRONIDAZOL+ NISTATINA (500 MG +100.000UI)/5G BG 50G, ESTRADIOL HEMI-HIDRATADO 0,6MG/G GEL TUBO 80G, VIMBLASTINA (SULFATO) 10 MG PO LIOFILIZADO PARA SOL INJ FA, PIRIMETAMINA 25 MG COMPRIMIDO, PERMETRINA 5 % LOCAO CAPILAR FRASCO CONTENDO 60 ML, NITAZOXANIDA 500 MG COMPRIMIDO, PROMETAZINA 25 MG/ML SOLUCAO INJETAVEL AMPOLA 2 ML;6044804000012210005232026;7836644;10;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;3.80;2115;S;267769;M
699736;925003;278;2026;"AQUISIÇÃO DE VACINAS PARA ATENDIMENTO DE DEMANDA JUDICIAL ";1386437700013010012592026;7835635;3;Vacina;composição 1: extrato alérgeno de ácaros, forma farmacêutica 1: injetável, tipo 1: padronizado Vacina de alérgenos composta - dermatophagides pteronyssinus 50% e dermatophagides farinae 50%, frasco conta gotas de 6 ml, diluição 1:100;Frasco;500.00;1;N;483360;M
699768;925373;118;2026;Registro de Preços destinado à futura e eventual aquisição de medicamentos do Grupo SÓLIDOS II, tendo como objetivo atender às necessidades cíclicas e regulares de abastecimento das Unidades de Saúde Hospitalares e Ambulatoriais, vinculadas à Secretaria de Estado da Saúde – SESAU/RO, pelo período de 1 (um) ano.;0469649000016310000942026;7835823;14;Diazepam;dosagem: 5 COMPRIMIDO 5mg;Comprimido;0.05;27450;N;267195;M
697991;453714;49;2026;O objeto da presente licitação é o registro de preço para a aquisição de medicamentos humanos, visando atender às necessidades dos projetos, contratos, convênios e demais instrumentos correlatos celebrados pela Fundação de Apoio à Pesquisa, ao Ensino e à Cultura – FAPEC, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;1551369000015010000672026;7802041;69;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;4.22;150;N;267769;M
698465;90126;98;2026;Aquisição de Vacina em Cumprimento de Determinação Judicial;4637450000019410065292026;7807096;1;Vacina;"composição 1: extrato alérgeno de insetos, forma farmacêutica 1: injetável, tipo 1: não padronizado ";Doses;6150.00;4;S;483359;M
699457;160139;5;2026;Aquisição de medicamentos para o H Gu JP;0039445200010310164822026;7831540;95;Prometazina Cloridrato;"dosagem: 25, apresentação: solução injetável ";Ampola;4.00;1925;S;267769;M
696656;926150;40;2026;Formação de Ata de Registro de Preços para o fornecimento eventual de Medicamentos Injetáveis - Grupo 22, conforme especificações e quantitativos previstos no Termo de Referência (Anexo I), visando atender às demandas dos hospitais e estabelecimentos vinculados à Secretaria Estadual de Saúde de Pernambuco, assim como a DIRETORIA DE APOIO ADM AO SISTEMA DE SAÚDE PM - PE.;1057202200018010005022026;7770106;12;Tramadol Cloridrato;"dosagem: 50, forma farmacêutica: solução injetável ";Ampola;1.08;123654;N;292382;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762110;74;Clorpromazina;Clorpromazina, Dosagem:100 MG bens comuns;Comprimido;0.49;3200;N;267638;M
693947;157243;35;2026;Medicamentos Anti-Inflamatórios, Analgésicos e Antitérmicos;1512643700030510029992026;7762987;21;Dipirona Sódica;"dosagem: 500, apresentação: solução oral (gotas) ";Frasco;1.26;10320;S;267205;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762111;75;Clorpromazina;Clorpromazina, Dosagem:5 MG/ML, Apresentação:Solução Injetável bens comuns;Ampola;3.60;1800;N;268069;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762123;87;Diazepam;Diazepam, Dosagem:10 MG bens comuns;Comprimido;0.14;8850;N;267197;M
694781;154069;35;2026;Aquisição de gêneros de alimentação (Grupo 3007), aquisição de animais para pesquisa e abate (Grupo 3008), aquisição de materiais e medicamentos para uso veterinário (Grupo 3018), aquisição de alimentos para animais (Grupo 3006),;2118680400010510000452026;7735303;66;Vacina;"composição: raiva (cultivado em células vero), tipo: inativada, forma farmaceutica: pó liófilo p/ injetável + diluente ";Doses;103.33;25;N;453086;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762130;94;Dipirona Sódica;Dipirona Sódica, Dosagem:500 MG/ML, Apresentação:Solução Injetável bens comuns;Ampola;0.70;48700;N;268252;M
696351;160359;98;2026;O objeto da presente licitação é aquisição de material de consumo farmacológico, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos;0039445200010310159862026;7762278;242;Tramadol Cloridrato;Tramadol Cloridrato, Dosagem:50 MG bens comuns;Comprimido;0.17;11300;N;268534;M
