codigo_ibge_6,municipio,uf,cod_uf,UF extenso,Região,Capital?,col_pop,col_idhm,Nota normalizada de população,Nota normalizada de IDHM,nota_ranking
221000,São João Do Piauí,PI,22,Piauí,Nordeste,n,21421,0.645,0.10337053829198613,0.4887387387387387,0.5921092770307248
291600,Itanhém,BA,29,Bahia,Nordeste,n,17813,0.637,0.0852550874391842,0.5067567567567567,0.5920118441959409
270060,Barra De São Miguel,AL,27,Alagoas,Nordeste,n,7944,0.615,0.035703705935220195,0.5563063063063063,0.5920100122415265
292130,Milagres,BA,29,Bahia,Nordeste,n,11071,0.622,0.05140409806845512,0.5405405405405405,0.5919446386089956
221130,Valença Do Piauí,PI,22,Piauí,Nordeste,n,22281,0.647,0.10768852269703315,0.4842342342342342,0.5919227569312673
330050,Bom Jardim,RJ,33,Rio de Janeiro,Sudeste,n,28102,0.66,0.1369152520246828,0.45495495495495486,0.5918702069796377
160015,Pedra Branca Do Amapari,AP,16,Amapá,Norte,n,12847,0.626,0.060321237956087105,0.5315315315315315,0.5918527694876187
260710,Ingazeira,PE,26,Pernambuco,Nordeste,n,4768,0.608,0.019757289109139566,0.5720720720720721,0.5918293611812117
250260,Igaracy,PB,25,Paraíba,Nordeste,n,5648,0.61,0.024175691756164425,0.5675675675675675,0.591743259323732
431720,Santa Rosa,RS,43,Rio Grande do Sul,Sul,n,76963,0.769,0.38224203808863916,0.2094594594594594,0.5917014975480985
354300,Ribeirão Branco,SP,35,São Paulo,Sudeste,n,18627,0.639,0.0893421098876822,0.5022522522522522,0.5915943621399344
315213,Ponto Chique,MG,31,Minas Gerais,Sudeste,n,3747,0.606,0.014630937856170952,0.5765765765765766,0.5912075144327475
251550,Serra Branca,PB,25,Paraíba,Nordeste,n,13614,0.628,0.06417227753593718,0.527027027027027,0.5911993045629642
432160,Tramandaí,RS,43,Rio Grande do Sul,Sul,n,54387,0.719,0.26888992654405597,0.3220720720720721,0.5909619986161281
110032,São Miguel Do Guaporé,RO,11,Rondônia,Norte,n,21635,0.646,0.10444501348114898,0.4864864864864864,0.5909314999676354
250410,Carrapateira,PB,25,Paraíba,Nordeste,n,2312,0.603,0.007425928994261097,0.5833333333333334,0.5907592623275945
241110,Ruy Barbosa,RN,24,Rio Grande do Norte,Nordeste,n,3206,0.605,0.011914624410670442,0.5788288288288288,0.5907434532394993
315935,Santa Rita De Minas,MG,31,Minas Gerais,Sudeste,n,6773,0.613,0.029824217867417794,0.5608108108108109,0.5906350286782287
353780,Piedade,SP,35,São Paulo,Sudeste,n,52970,0.716,0.26177529409992617,0.32882882882882886,0.5906041229287551
412215,Rio Bonito Do Iguaçu,PR,41,Paraná,Sul,n,13929,0.629,0.06575386484708812,0.5247747747747747,0.5905286396218629
315750,Santa Efigênia De Minas,MG,31,Minas Gerais,Sudeste,n,4039,0.607,0.016097044189047383,0.5743243243243243,0.5904213685133717
150503,Novo Progresso,PA,15,Pará,Norte,n,33638,0.673,0.16471102140414828,0.42567567567567555,0.5903866970798238
240080,Angicos,RN,24,Rio Grande do Norte,Nordeste,n,11632,0.624,0.05422082975593346,0.536036036036036,0.5902568657919695
521180,Jaraguá,GO,52,Goiás,Centro-Oeste,n,45223,0.699,0.22287828806981075,0.3671171171171172,0.589995405186928
260760,Ilha De Itamaracá,PE,26,Pernambuco,Nordeste,n,24540,0.653,0.11903076312842992,0.47072072072072063,0.5897514838491505
412510,São João Do Triunfo,PR,41,Paraná,Sul,n,13726,0.629,0.06473461969101307,0.5247747747747747,0.5895093944657879
210955,Ribamar Fiquene,MA,21,Maranhão,Nordeste,n,7420,0.615,0.033072747995400845,0.5563063063063063,0.5893790543017071
280590,Riachuelo,SE,28,Sergipe,Nordeste,n,8311,0.617,0.03754638067551351,0.5518018018018018,0.5893481824773154
320010,Afonso Cláudio,ES,32,Espírito Santo,Sudeste,n,30684,0.667,0.14987924706402164,0.4391891891891891,0.5890684362532107
240310,Currais Novos,RN,24,Rio Grande do Norte,Nordeste,n,41318,0.691,0.20327162632363796,0.3851351351351352,0.5884067614587731
291930,Lençóis,BA,29,Bahia,Nordeste,n,10774,0.623,0.04991288717508423,0.5382882882882882,0.5882011754633725
315727,Santa Bárbara Do Monte Verde,MG,31,Minas Gerais,Sudeste,n,3095,0.606,0.011357303167693443,0.5765765765765766,0.58793387974427
250310,Cabaceiras,PB,25,Paraíba,Nordeste,n,5335,0.611,0.022604146269211266,0.5653153153153153,0.5879194615845266
290300,Barra Do Mendes,BA,29,Bahia,Nordeste,n,13836,0.63,0.06528692002189118,0.5225225225225225,0.5878094425444137
231010,Palmácia,CE,23,Ceará,Nordeste,n,10242,0.622,0.04724176193847374,0.5405405405405405,0.5877823024790142
251220,Prata,PB,25,Paraíba,Nordeste,n,3915,0.608,0.015474451088784789,0.5720720720720721,0.5875465231608569
240130,Augusto Severo,RN,24,Rio Grande do Norte,Nordeste,n,9743,0.621,0.04473632680112669,0.5427927927927928,0.5875291195939195
312710,Frutal,MG,31,Minas Gerais,Sudeste,n,58588,0.73,0.2899827782715008,0.2972972972972973,0.5872800755687981
210820,Pedreiras,MA,21,Maranhão,Nordeste,n,37050,0.682,0.1818423734855674,0.40540540540540526,0.5872477788909727
313507,Jampruca,MG,31,Minas Gerais,Sudeste,n,4296,0.609,0.017387418598462597,0.5698198198198198,0.5872072384182824
110080,Candeias Do Jamari,RO,11,Rondônia,Norte,n,22238,0.649,0.1074726234767808,0.47972972972972966,0.5872023532065105
292780,Santa Cruz Da Vitória,BA,29,Bahia,Nordeste,n,4681,0.61,0.019320469756535973,0.5675675675675675,0.5868880373241036
220170,Bertolínia,PI,22,Piauí,Nordeste,n,5562,0.612,0.023743893315659723,0.5630630630630631,0.5868069563787228
420140,Araranguá,SC,42,Santa Catarina,Sul,n,71922,0.76,0.3569316201981252,0.2297297297297297,0.5866613499278549
172025,São Salvador Do Tocantins,TO,17,Tocantins,Norte,n,2385,0.605,0.007792455577480205,0.5788288288288288,0.586621284406309
351510,Embu-Guaçu,SP,35,São Paulo,Sudeste,n,66970,0.749,0.3320680634844126,0.25450450450450446,0.5865725679889171
250320,Cabedelo,PB,25,Paraíba,Nordeste,n,66519,0.748,0.32980363212781233,0.25675675675675674,0.5865603888845691
250135,Assunção,PB,25,Paraíba,Nordeste,n,4152,0.609,0.016664407256222164,0.5698198198198198,0.586484227076042
220020,Água Branca,PI,22,Piauí,Nordeste,n,17573,0.639,0.08405006853545015,0.5022522522522522,0.5863023207877024
313930,Manga,MG,31,Minas Gerais,Sudeste,n,18886,0.642,0.0906425261212952,0.49549549549549543,0.5861380216167906
171886,Santa Fé Do Araguaia,TO,17,Tocantins,Norte,n,7216,0.616,0.0320484819272269,0.5540540540540541,0.5861025359812809
240390,Francisco Dantas,RN,24,Rio Grande do Norte,Nordeste,n,2700,0.606,0.009374042888631149,0.5765765765765766,0.5859506194652078
312960,Ibiaí,MG,31,Minas Gerais,Sudeste,n,6286,0.614,0.027379033675257448,0.5585585585585585,0.5859375922338159
521350,Monte Alegre De Goiás,GO,52,Goiás,Centro-Oeste,n,6692,0.615,0.029417523987407553,0.5563063063063063,0.5857238302937139
313868,Luislândia,MG,31,Minas Gerais,Sudeste,n,6210,0.614,0.026997444355741664,0.5585585585585585,0.5855560029143002
500450,Itaporã,MS,50,Mato Grosso do Sul,Centro-Oeste,n,24137,0.654,0.11700733555257647,0.4684684684684684,0.5854758040210448
313005,Icaraí De Minas,MG,31,Minas Gerais,Sudeste,n,10677,0.624,0.049425858701491715,0.536036036036036,0.5854618947375277
316840,Tarumirim,MG,31,Minas Gerais,Sudeste,n,14709,0.633,0.0696701762842238,0.5157657657657657,0.5854359420499895
160053,Porto Grande,AP,16,Amapá,Norte,n,17848,0.64,0.08543081936264542,0.49999999999999994,0.5854308193626454
241180,São Fernando,RN,24,Rio Grande do Norte,Nordeste,n,3492,0.608,0.013350605270953522,0.5720720720720721,0.5854226773430257
280200,Divina Pastora,SE,28,Sergipe,Nordeste,n,4340,0.61,0.01760833873081384,0.5675675675675675,0.5851759062983813
431750,Santo Ângelo,RS,43,Rio Grande do Sul,Sul,n,76917,0.772,0.3820110761320902,0.20270270270270263,0.5847137788347928
320255,Ibitirama,ES,32,Espírito Santo,Sudeste,n,9520,0.622,0.0436166634030738,0.5405405405405405,0.5841572039436143
171270,Mateiros,TO,17,Tocantins,Norte,n,2748,0.607,0.00961504666937796,0.5743243243243243,0.5839393709937023
250530,Curral Velho,PB,25,Paraíba,Nordeste,n,2292,0.606,0.0073255107522832595,0.5765765765765766,0.5839020873288598
410712,Diamante Do Sul,PR,41,Paraná,Sul,n,3171,0.608,0.011738892487209227,0.5720720720720721,0.5838109645592814
292220,Muniz Ferreira,BA,29,Bahia,Nordeste,n,7202,0.617,0.03197818915784242,0.5518018018018018,0.5837799909596443
315890,Santana Do Manhuaçu,MG,31,Minas Gerais,Sudeste,n,8987,0.621,0.04094051725436443,0.5427927927927928,0.5837333100471572
250073,Amparo,PB,25,Paraíba,Nordeste,n,2234,0.606,0.00703429785054753,0.5765765765765766,0.5836108744271241
317115,Vermelho Novo,MG,31,Minas Gerais,Sudeste,n,4899,0.612,0.020415028594094404,0.5630630630630631,0.5834780916571575
260160,Belém Do São Francisco,PE,26,Pernambuco,Nordeste,n,18301,0.642,0.08770529254344345,0.49549549549549543,0.5832007880389389
430463,Capão Da Canoa,RS,43,Rio Grande do Sul,Sul,n,63594,0.743,0.3151174642385536,0.268018018018018,0.5831354822565715
520551,Cocalzinho De Goiás,GO,52,Goiás,Centro-Oeste,n,25016,0.657,0.12142071728750245,0.4617117117117116,0.583132428999214
312820,Guaraciaba,MG,31,Minas Gerais,Sudeste,n,9753,0.623,0.04478653592211561,0.5382882882882882,0.5830748242104038
230150,Arneiroz,CE,23,Ceará,Nordeste,n,7429,0.618,0.03311793620429087,0.5495495495495495,0.5826674857538403
352260,Itapira,SP,35,São Paulo,Sudeste,n,72022,0.762,0.3574337114080144,0.22522522522522517,0.5826589366332395
410442,Candói,PR,41,Paraná,Sul,n,14973,0.635,0.07099569707833125,0.5112612612612613,0.5822569583395925
280570,Propriá,SE,28,Sergipe,Nordeste,n,26618,0.661,0.12946421846992726,0.4527027027027026,0.5821669211726298
312670,Francisco Sá,MG,31,Minas Gerais,Sudeste,n,23476,0.654,0.11368851265520895,0.4684684684684684,0.5821569811236773
520082,Amaralina,GO,52,Goiás,Centro-Oeste,n,3268,0.609,0.01222592096080174,0.5698198198198198,0.5820457407806215
210905,Porto Rico Do Maranhão,MA,21,Maranhão,Nordeste,n,5954,0.615,0.02571209085842534,0.5563063063063063,0.5820183971647316
311920,Coroaci,MG,31,Minas Gerais,Sudeste,n,10884,0.626,0.050465187505962336,0.5315315315315315,0.5819967190374938
250780,Junco Do Seridó,PB,25,Paraíba,Nordeste,n,6793,0.617,0.029924636109395632,0.5518018018018018,0.5817264379111975
240670,Lajes,RN,24,Rio Grande do Norte,Nordeste,n,9866,0.624,0.045353898989290396,0.536036036036036,0.5813899350253264
210490,Guimarães,MA,21,Maranhão,Nordeste,n,10290,0.625,0.047482765719220554,0.5337837837837838,0.5812665495030043
292540,Potiraguá,BA,29,Bahia,Nordeste,n,10274,0.625,0.047402431125638286,0.5337837837837838,0.581186214909422
240490,Itaú,RN,24,Rio Grande do Norte,Nordeste,n,5320,0.614,0.022528832587727886,0.5585585585585585,0.5810873911462864
320300,Iúna,ES,32,Espírito Santo,Sudeste,n,28590,0.666,0.13936545712894205,0.4414414414414413,0.5808068985703834
420130,Araquari,SC,42,Santa Catarina,Sul,n,45180,0.703,0.2226623888495584,0.35810810810810817,0.5807704969576666
315810,Santa Maria Do Salto,MG,31,Minas Gerais,Sudeste,n,4755,0.613,0.01969201725185397,0.5608108108108109,0.5805028280626648
320332,Marataízes,ES,32,Espírito Santo,Sudeste,n,41929,0.696,0.2063394036160609,0.37387387387387394,0.5802132774899349
432253,Vale Do Sol,RS,43,Rio Grande do Sul,Sul,n,9617,0.624,0.044103691876666316,0.536036036036036,0.5801397279127023
320390,Nova Venécia,ES,32,Espírito Santo,Sudeste,n,49065,0.712,0.24216863235375338,0.3378378378378379,0.5800064701915912
313210,Itacarambi,MG,31,Minas Gerais,Sudeste,n,17208,0.641,0.08221743561935461,0.49774774774774766,0.5799651833671022
251690,Uiraúna,PB,25,Paraíba,Nordeste,n,14930,0.636,0.0707797978580789,0.5090090090090089,0.5797888068670878
172090,Taguatinga,TO,17,Tocantins,Norte,n,14011,0.634,0.06616557963919725,0.5135135135135135,0.5796790931527107
315400,Raul Soares,MG,31,Minas Gerais,Sudeste,n,23423,0.655,0.11342240431396768,0.4662162162162161,0.5796386205301838
316620,Senhora Dos Remédios,MG,31,Minas Gerais,Sudeste,n,10384,0.626,0.04795473145651639,0.5315315315315315,0.579486262988048
312610,Formiga,MG,31,Minas Gerais,Sudeste,n,68248,0.755,0.3384847891467964,0.24099099099099094,0.5794757801377873
320501,Sooretama,ES,32,Espírito Santo,Sudeste,n,26502,0.662,0.1288817926664558,0.45045045045045035,0.5793322431169061
431800,São Borja,RS,43,Rio Grande do Sul,Sul,n,59676,0.736,0.29544553063509515,0.28378378378378377,0.5792293144188789
251207,Poço De José De Moura,PB,25,Paraíba,Nordeste,n,4006,0.612,0.01593135408978395,0.5630630630630631,0.578994417152847
314795,Patis,MG,31,Minas Gerais,Sudeste,n,4837,0.614,0.020103732043963107,0.5585585585585585,0.5786622906025216
420590,Gaspar,SC,42,Santa Catarina,Sul,n,72570,0.765,0.36018517123820715,0.2184684684684684,0.5786536397066755
240210,Campo Redondo,RN,24,Rio Grande do Norte,Nordeste,n,10215,0.626,0.04710619731180366,0.5315315315315315,0.5786377288433352
311530,Cataguases,MG,31,Minas Gerais,Sudeste,n,66261,0.751,0.32850823680629826,0.24999999999999997,0.5785082368062983
521000,Inhumas,GO,52,Goiás,Centro-Oeste,n,52204,0.72,0.25792927543217503,0.31981981981981983,0.5777490952519948
240990,Pendências,RN,24,Rio Grande do Norte,Nordeste,n,12278,0.631,0.05746433897181762,0.5202702702702702,0.5777346092420877
220960,São Félix Do Piauí,PI,22,Piauí,Nordeste,n,2842,0.61,0.010087012406673796,0.5675675675675675,0.5776545799742413
240740,Martins,RN,24,Rio Grande do Norte,Nordeste,n,8179,0.622,0.03688362027845978,0.5405405405405405,0.5774241608190003
220190,Bom Jesus,PI,22,Piauí,Nordeste,n,28799,0.668,0.14041482775761044,0.4369369369369368,0.5773517646945472
170770,Filadélfia,TO,17,Tocantins,Norte,n,7712,0.621,0.034538854328277274,0.5427927927927928,0.5773316471210701
312100,Datas,MG,31,Minas Gerais,Sudeste,n,5465,0.616,0.02325686484206721,0.5540540540540541,0.5773109188961213
316280,São João Evangelista,MG,31,Minas Gerais,Sudeste,n,15315,0.638,0.07271284901615227,0.5045045045045045,0.5772173535206567
310090,Águas Formosas,MG,31,Minas Gerais,Sudeste,n,18450,0.645,0.08845340844617833,0.4887387387387387,0.5771921471849171
110015,Ouro Preto Do Oeste,RO,11,Rondônia,Norte,n,35044,0.682,0.17177042381519025,0.40540540540540526,0.5771758292205955
430690,Encruzilhada Do Sul,RS,43,Rio Grande do Sul,Sul,n,23819,0.657,0.11541068550512887,0.4617117117117116,0.5771223972168404
352320,Itararé,SP,35,São Paulo,Sudeste,n,44438,0.703,0.21893687207218063,0.35810810810810817,0.5770449801802888
411545,Marquinho,PR,41,Paraná,Sul,n,4504,0.614,0.01843176831503211,0.5585585585585585,0.5769903268735906
240720,Macau,RN,24,Rio Grande do Norte,Nordeste,n,27369,0.665,0.13323492345619506,0.4436936936936936,0.5769286171498886
170380,Buriti Do Tocantins,TO,17,Tocantins,Norte,n,10307,0.627,0.04756812122490171,0.5292792792792792,0.5768474005041809
241020,Portalegre,RN,24,Rio Grande do Norte,Nordeste,n,7601,0.621,0.033981533085300275,0.5427927927927928,0.5767743258780931
171865,Rio Da Conceição,TO,17,Tocantins,Norte,n,1768,0.608,0.004694552812463912,0.5720720720720721,0.576766624884536
170290,Axixá Do Tocantins,TO,17,Tocantins,Norte,n,10262,0.627,0.04734218018045158,0.5292792792792792,0.5766214594597308
510510,Juara,MT,51,Mato Grosso,Centro-Oeste,n,34906,0.682,0.1710775379455432,0.40540540540540526,0.5764829433509484
330480,São Fidélis,RJ,33,Rio de Janeiro,Sudeste,n,38939,0.691,0.19132687644037416,0.3851351351351352,0.5764620115755094
240520,Janduís,RN,24,Rio Grande do Norte,Nordeste,n,4746,0.615,0.019646829042963946,0.5563063063063063,0.5759531353492703
171070,Itaguatins,TO,17,Tocantins,Norte,n,5172,0.616,0.02178573759709189,0.5540540540540541,0.575839791651146
320370,Muniz Freire,ES,32,Espírito Santo,Sudeste,n,18153,0.645,0.08696219755280744,0.4887387387387387,0.5757009362915462
521377,Montividiu Do Norte,GO,52,Goiás,Centro-Oeste,n,3779,0.613,0.014791607043335491,0.5608108108108109,0.5756024178541463
352400,Itupeva,SP,35,São Paulo,Sudeste,n,70616,0.762,0.3503743089969724,0.22522522522522517,0.5755995342221976
317130,Viçosa,MG,31,Minas Gerais,Sudeste,n,76430,0.775,0.3795658919399298,0.19594594594594586,0.5755118378858757
313925,Mamonas,MG,31,Minas Gerais,Sudeste,n,5997,0.618,0.025927990078677694,0.5495495495495495,0.5754775396282272
251320,Santa Cruz,PB,25,Paraíba,Nordeste,n,5947,0.618,0.025676944473733098,0.5495495495495495,0.5752264940232826
430390,Campo Bom,RS,43,Rio Grande do Sul,Sul,n,62886,0.745,0.3115626584725381,0.2635135135135135,0.5750761719860515
311783,Cônego Marinho,MG,31,Minas Gerais,Sudeste,n,7237,0.621,0.03215392108130363,0.5427927927927928,0.5749467138740965
220950,Santo Inácio Do Piauí,PI,22,Piauí,Nordeste,n,3646,0.613,0.014123825734182872,0.5608108108108109,0.5749346365449938
330385,Paty Do Alferes,RJ,33,Rio de Janeiro,Sudeste,n,29619,0.671,0.1445319756787018,0.43018018018018006,0.5747121558588819
313650,Jordânia,MG,31,Minas Gerais,Sudeste,n,10304,0.628,0.04755305848860504,0.527027027027027,0.574580085515632
292905,São Félix Do Coribe,BA,29,Bahia,Nordeste,n,15194,0.639,0.07210531865218636,0.5022522522522522,0.5743575709044386
314000,Mariana,MG,31,Minas Gerais,Sudeste,n,61387,0.742,0.3040363112362992,0.27027027027027023,0.5743065815065694
220980,São Gonçalo Do Piauí,PI,22,Piauí,Nordeste,n,4837,0.616,0.020103732043963107,0.5540540540540541,0.5741577860980172
317150,Mathias Lobato,MG,31,Minas Gerais,Sudeste,n,3038,0.612,0.011071111178056606,0.5630630630630631,0.5741341742411197
240320,Doutor Severiano,RN,24,Rio Grande do Norte,Nordeste,n,7044,0.621,0.031184885046217498,0.5427927927927928,0.5739776778390103
160055,Pracuúba,AP,16,Amapá,Norte,n,3803,0.614,0.014912108933708897,0.5585585585585585,0.5734706674922674
292610,Retirolândia,BA,29,Bahia,Nordeste,n,13651,0.636,0.06435805128359617,0.5090090090090089,0.5733670602926051
312650,Francisco Badaró,MG,31,Minas Gerais,Sudeste,n,7366,0.622,0.03280161874206068,0.5405405405405405,0.5733421592826011
314010,Marilac,MG,31,Minas Gerais,Sudeste,n,4224,0.615,0.01702591292734238,0.5563063063063063,0.5733322192336486
291030,Elísio Medrado,BA,29,Bahia,Nordeste,n,7809,0.623,0.03502588280186979,0.5382882882882882,0.573314171090158
230010,Abaiara,CE,23,Ceará,Nordeste,n,10038,0.628,0.0462174958702998,0.527027027027027,0.5732445228973267
411320,Lapa,PR,41,Paraná,Sul,n,45003,0.706,0.22177368740805456,0.3513513513513514,0.573125038759406
430544,Chuvisca,RS,43,Rio Grande do Sul,Sul,n,4597,0.616,0.018898713140229055,0.5540540540540541,0.5729527671942831
431112,Jaquirana,RS,43,Rio Grande do Sul,Sul,n,3690,0.614,0.014344745866534114,0.5585585585585585,0.5729033044250926
314537,Novorizonte,MG,31,Minas Gerais,Sudeste,n,4571,0.616,0.018768169425657864,0.5540540540540541,0.5728222234797119
270890,Satuba,AL,27,Alagoas,Nordeste,n,24278,0.66,0.11771528415852024,0.45495495495495486,0.5726702391134751
320405,Pedro Canário,ES,32,Espírito Santo,Sudeste,n,21522,0.654,0.1038776504139742,0.4684684684684684,0.5723461188824426
310650,Berilo,MG,31,Minas Gerais,Sudeste,n,9826,0.628,0.04515306250533472,0.527027027027027,0.5721800895323617
280010,Amparo De São Francisco,SE,28,Sergipe,Nordeste,n,2170,0.611,0.00671295947621845,0.5653153153153153,0.5720282747915337
250290,Brejo Dos Santos,PB,25,Paraíba,Nordeste,n,5742,0.619,0.024647657493460262,0.5472972972972973,0.5719449547907576
130400,Silves,AM,13,Amazonas,Norte,n,11559,0.632,0.053854303172714356,0.518018018018018,0.5718723211907323
315680,Sabinópolis,MG,31,Minas Gerais,Sudeste,n,14240,0.638,0.0673153685098435,0.5045045045045045,0.571819873014348
315320,Presidente Juscelino,MG,31,Minas Gerais,Sudeste,n,3465,0.614,0.01321504064428344,0.5585585585585585,0.571773599202842
150013,Abel Figueiredo,PA,15,Pará,Norte,n,7030,0.622,0.031114592276833008,0.5405405405405405,0.5716551328173735
316460,São Sebastião Do Oeste,MG,31,Minas Gerais,Sudeste,n,8815,0.626,0.04007692037335502,0.5315315315315315,0.5716084519048865
330560,Silva Jardim,RJ,33,Rio de Janeiro,Sudeste,n,21352,0.654,0.10302409535716259,0.4684684684684684,0.571492563825631
320265,Irupi,ES,32,Espírito Santo,Sudeste,n,13710,0.637,0.0646542850974308,0.5067567567567567,0.5714110418541875
110009,Espigão D'Oeste,RO,11,Rondônia,Norte,n,29397,0.672,0.1434173331927478,0.4279279279279278,0.5713452611206755
311370,Carlos Chagas,MG,31,Minas Gerais,Sudeste,n,18615,0.648,0.08928185894249549,0.4819819819819819,0.5712638409244774
150475,Mojuí Dos Campos,PA,15,Pará,Norte,n,23501,0.6591676851186196,0.11381403545768125,0.4568295380211271,0.5706435734788083
241380,Taboleiro Grande,RN,24,Rio Grande do Norte,Nordeste,n,2338,0.612,0.007556472708832286,0.5630630630630631,0.5706195357718954
140045,Pacaraima,RR,14,Roraima,Norte,n,19305,0.65,0.0927462882907309,0.4774774774774774,0.5702237657682083
315120,Pirapora,MG,31,Minas Gerais,Sudeste,n,55606,0.731,0.2750104183926052,0.29504504504504503,0.5700554634376502
316710,Serro,MG,31,Minas Gerais,Sudeste,n,21952,0.656,0.10603664261649771,0.4639639639639639,0.5700006065804616
171790,Ponte Alta Do Tocantins,TO,17,Tocantins,Norte,n,7586,0.624,0.0339062194038169,0.536036036036036,0.5699422554398529
315760,Santa Fé De Minas,MG,31,Minas Gerais,Sudeste,n,3522,0.615,0.013501232633920278,0.5563063063063063,0.5698075389402265
431142,Lajeado Do Bugre,RS,43,Rio Grande do Sul,Sul,n,2601,0.613,0.008876972590840852,0.5608108108108109,0.5696877834016517
230990,Pacujá,CE,23,Ceará,Nordeste,n,6175,0.621,0.02682171243228045,0.5427927927927928,0.5696145052250733
241420,Tibau Do Sul,RN,24,Rio Grande do Norte,Nordeste,n,16929,0.645,0.08081660114376378,0.4887387387387387,0.5695553398825025
315190,Pocrane,MG,31,Minas Gerais,Sudeste,n,8350,0.626,0.0377421962473703,0.5315315315315315,0.5692737277789018
241000,Pilões,RN,24,Rio Grande do Norte,Nordeste,n,2965,0.614,0.010704584594837498,0.5585585585585585,0.569263143153396
313090,Inhapim,MG,31,Minas Gerais,Sudeste,n,22692,0.658,0.1097521175696777,0.4594594594594594,0.569211577029137
311615,Chapada Gaúcha,MG,31,Minas Gerais,Sudeste,n,12355,0.635,0.0578509492034323,0.5112612612612613,0.5691122104646935
315450,Riacho Dos Machados,MG,31,Minas Gerais,Sudeste,n,8756,0.627,0.039780686559520405,0.5292792792792792,0.5690599658387996
313655,José Raydan,MG,31,Minas Gerais,Sudeste,n,4268,0.617,0.017246833059693625,0.5518018018018018,0.5690486348614955
251060,Ouro Velho,PB,25,Paraíba,Nordeste,n,2918,0.614,0.01046860172618958,0.5585585585585585,0.5690271602847481
311270,Capitão Enéas,MG,31,Minas Gerais,Sudeste,n,14108,0.639,0.06665260811278977,0.5022522522522522,0.568904860365042
510550,Vila Bela Da Santíssima Trindade,MT,51,Mato Grosso,Centro-Oeste,n,16774,0.645,0.08003835976843554,0.4887387387387387,0.5687770985071743
240485,Itajá,RN,24,Rio Grande do Norte,Nordeste,n,7292,0.624,0.03243007124674269,0.536036036036036,0.5684661072827787
251470,São José Do Sabugi,PB,25,Paraíba,Nordeste,n,4138,0.617,0.016594114486837678,0.5518018018018018,0.5683959162886395
110145,Parecis,RO,11,Rondônia,Norte,n,4125,0.617,0.016528842629552086,0.5518018018018018,0.568330644431354
316940,Três Pontas,MG,31,Minas Gerais,Sudeste,n,55259,0.731,0.2732681618942897,0.29504504504504503,0.5683132069393347
311020,Cajuri,MG,31,Minas Gerais,Sudeste,n,4088,0.617,0.016343068881893085,0.5518018018018018,0.5681448706836949
171488,Nova Olinda,TO,17,Tocantins,Norte,n,10367,0.631,0.04786937595083523,0.5202702702702702,0.5681396462211054
521270,Mambaí,GO,52,Goiás,Centro-Oeste,n,8124,0.626,0.036607470113020735,0.5315315315315315,0.5681390016445522
500515,Juti,MS,50,Mato Grosso do Sul,Centro-Oeste,n,6729,0.623,0.029603297735066553,0.5382882882882882,0.5678915860233548
110014,Nova Brasilândia D'Oeste,RO,11,Rondônia,Norte,n,15679,0.643,0.07454046102014893,0.4932432432432432,0.5677837042633921
510630,Paranatinga,MT,51,Mato Grosso,Centro-Oeste,n,26423,0.667,0.12848514061064334,0.4391891891891891,0.5676743297998325
330370,Paraíba Do Sul,RJ,33,Rio de Janeiro,Sudeste,n,42063,0.702,0.20701220583731242,0.3603603603603604,0.5673725661976728
210050,Alto Parnaíba,MA,21,Maranhão,Nordeste,n,11109,0.633,0.05159489272821301,0.5157657657657657,0.5673606584939788
240725,Major Sales,RN,24,Rio Grande do Norte,Nordeste,n,3924,0.617,0.015519639297674815,0.5518018018018018,0.5673214410994767
432120,Taquara,RS,43,Rio Grande do Sul,Sul,n,53242,0.727,0.26314098219082477,0.30405405405405406,0.5671950362448788
312220,Divinolândia De Minas,MG,31,Minas Gerais,Sudeste,n,6516,0.623,0.02853384345800258,0.5382882882882882,0.5668221317462908
315053,Pingo-D'Água,MG,31,Minas Gerais,Sudeste,n,4706,0.619,0.01944599255900827,0.5472972972972973,0.5667432898563055
280430,Muribeca,SE,28,Sergipe,Nordeste,n,7822,0.626,0.03509115465915538,0.5315315315315315,0.5666226861906869
230490,Groaíras,CE,23,Ceará,Nordeste,n,10910,0.633,0.05059573122053352,0.5157657657657657,0.5663614969862992
311950,Coronel Murta,MG,31,Minas Gerais,Sudeste,n,8200,0.627,0.03698905943253651,0.5292792792792792,0.5662683387118157
220480,Ipiranga Do Piauí,PI,22,Piauí,Nordeste,n,9420,0.63,0.04311457219318461,0.5225225225225225,0.5656370947157071
292710,Rodelas,BA,29,Bahia,Nordeste,n,10308,0.632,0.047573142137000604,0.518018018018018,0.5655911601550185
500124,Aral Moreira,MS,50,Mato Grosso do Sul,Centro-Oeste,n,10748,0.633,0.04978234346051304,0.5157657657657657,0.5655481092262787
314850,Pavão,MG,31,Minas Gerais,Sudeste,n,8047,0.627,0.03622085988140605,0.5292792792792792,0.5655001391606853
510610,Nossa Senhora Do Livramento,MT,51,Mato Grosso,Centro-Oeste,n,12940,0.638,0.06078818278128405,0.5045045045045045,0.5652926872857885
500070,Anastácio,MS,50,Mato Grosso do Sul,Centro-Oeste,n,24107,0.663,0.11685670818960972,0.4481981981981981,0.5650549063878079
312420,Espera Feliz,MG,31,Minas Gerais,Sudeste,n,24102,0.663,0.11683160362911527,0.4481981981981981,0.5650298018273134
