,codigoClasse,codigoGrupo,nomeGrupo,nomeClasse,statusClasse,dataHoraAtualizacao,dataCarga
300,4520,45,EQUIPAMENTO DE INSTALAÇÕES HIDRÁULICAS E DE AQUECIMENTO,EQUIPAMENTOS PARA CALEFAÇÃO E AQUECEDORES DOMÉSTICOS DE ÁGUA,True,2021-10-16 09:17:13.045775,2026-08-08
301,4530,45,EQUIPAMENTO DE INSTALAÇÕES HIDRÁULICAS E DE AQUECIMENTO,EQUIPAMENTOS PARA QUEIMA DE COMBUSTIVEL,True,2021-10-16 09:17:13.045775,2026-08-08
302,4540,45,EQUIPAMENTO DE INSTALAÇÕES HIDRÁULICAS E DE AQUECIMENTO,"EQUIPAMENTOS DIVERSOS DE INSTALAÇÕES HIDRÁULICAS, SANITÁRIASE DE CALEFAÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
303,4610,46,EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUAS E TRATAMENTO DE ESGO-TOS,EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA,True,2021-10-16 09:17:13.045775,2026-08-08
304,4620,46,EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUAS E TRATAMENTO DE ESGO-TOS,"EQUIPAMENTOS PARA DESTILAÇÃO DE ÁGUA, PARA  USO  MARÍTIMO E INDUSTRIAL",True,2021-10-16 09:17:13.045775,2026-08-08
305,4630,46,EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUAS E TRATAMENTO DE ESGO-TOS,EQUIPAMENTOS PARA TRATAMENTO DE ESGOTOS,True,2021-10-16 09:17:13.045775,2026-08-08
306,4710,47,"CANOS, TUBOS, MANGUEIRAS E ACESSÓRIOS",CANOS E TUBOS,True,2021-10-16 09:17:13.045775,2026-08-08
307,4720,47,"CANOS, TUBOS, MANGUEIRAS E ACESSÓRIOS",MANGUEIRAS E TUBULAÇÕES FLEXÍVEIS,True,2021-10-16 09:17:13.045775,2026-08-08
308,4730,47,"CANOS, TUBOS, MANGUEIRAS E ACESSÓRIOS","ACESSÓRIOS E FERRAGENS ESPECIAIS PARA  MANGUEIRAS, CANOS  E TUBOS",True,2021-10-16 09:17:13.045775,2026-08-08
309,4810,48,VÁLVULAS,VÁLVULAS ACIONADAS POR FORÇA MOTRIZ,True,2021-10-16 09:17:13.045775,2026-08-08
310,4820,48,VÁLVULAS,VÁLVULAS NÃO ACIONADAS POR FORÇA MOTRIZ,True,2021-10-16 09:17:13.045775,2026-08-08
311,4850,48,VÁLVULAS,ATUADORES PARA MOVIMENTACAO DE VALVULAS,False,2021-10-16 09:17:13.045775,2026-08-08
312,4910,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E  REPARO DE VEÍCULOS MOTORIZADOS,True,2021-10-16 09:17:13.045775,2026-08-08
313,4920,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E REPA-RO DE AERONAVES,True,2021-10-16 09:17:13.045775,2026-08-08
314,4921,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,"EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO, REPARO E INSPEÇÃODE TORPEDOS",True,2021-10-16 09:17:13.045775,2026-08-08
315,4923,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,"EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO,REPARO E INSPEÇÃO DE MINAS SUBMARINAS E BOMBAS DE PROFUNDIDADE",True,2021-10-16 09:17:13.045775,2026-08-08
316,4925,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,"EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO,REPARO E INSPEÇÃO DE MUNIÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
317,4927,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,"EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO,REPARO E INSPEÇÃO DE FOGUETES",True,2021-10-16 09:17:13.045775,2026-08-08
318,4930,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO PARA ABASTECIMENTO DE COMBUSTÍVEL E LUBRIFICAÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
319,4931,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E  REPARO DE MATERIAL DE CONTROLE DE TIRO,True,2021-10-16 09:17:13.045775,2026-08-08
320,4933,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO ESPECIALIZADO PARA OFICINA DE MANUTENÇÃO E  REPARO DE ARMAMENTO,True,2021-10-16 09:17:13.045775,2026-08-08
321,4935,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,"EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO,REPARO E INSPEÇÃO DE MÍSSEIS GUIADOS",True,2021-10-16 09:17:13.045775,2026-08-08
322,4940,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO ESPECIALIZADO DIVERSOS PARA OFICINA  DE  MANUTENÇÃO E REPARO,True,2021-10-16 09:17:13.045775,2026-08-08
323,4960,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,"EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO, REPARO E INSPEÇÃODE VEÍCULOS ESPACIAIS",True,2021-10-16 09:17:13.045775,2026-08-08
324,4970,49,EQUIPAMENTOS PARA OFICINAS DE MANUTENÇÃO E REPAROS,EQUIPAMENTO ESPECIALIZADO PARA MANUTENÇÃO E REPARO DE ARMAS MÚLTIPLAS GUIADAS,True,2021-10-16 09:17:13.045775,2026-08-08
325,5110,51,FERRAMENTAS MANUAIS,"FERRAMENTAS MANUAIS DE CORTE, NÃO ACIONADAS POR FORÇA MOTRIZ",True,2021-10-16 09:17:13.045775,2026-08-08
326,5120,51,FERRAMENTAS MANUAIS,"FERRAMENTAS MANUAIS SEM CORTE, NÃO ACIONADAS  POR  FORÇA  MOTRIZ",True,2021-10-16 09:17:13.045775,2026-08-08
327,5130,51,FERRAMENTAS MANUAIS,FERRAMENTAS MANUAIS ACIONADAS POR FORÇA MOTRIZ,True,2021-10-16 09:17:13.045775,2026-08-08
328,5133,51,FERRAMENTAS MANUAIS,"BROCAS, ALARGADORES, ESCARIADORES, MANUAIS E PARA USO EM  MÁQUINAS",True,2021-10-16 09:17:13.045775,2026-08-08
329,5135,51,FERRAMENTAS MANUAIS,CABOS DE FERRAMENTAS,False,2021-10-16 09:17:13.045775,2026-08-08
330,5136,51,FERRAMENTAS MANUAIS,"MACHOS, MATRIZES E MANDRIS, MANUAIS E MECÂNICOS",True,2021-10-16 09:17:13.045775,2026-08-08
331,5140,51,FERRAMENTAS MANUAIS,CAIXAS PARA FERRAMENTAS E FERRAGENS,True,2021-10-16 09:17:13.045775,2026-08-08
332,5180,51,FERRAMENTAS MANUAIS,JOGOS E CONJUNTOS DE FERRAMENTAS MANUAIS,True,2021-10-16 09:17:13.045775,2026-08-08
333,5210,52,INSTRUMENTOS DE MEDIÇÃO,INSTRUMENTOS DE MEDIÇÃO PARA ARTÍFICES,True,2021-10-16 09:17:13.045775,2026-08-08
334,5220,52,INSTRUMENTOS DE MEDIÇÃO,CALIBRES DE INSPEÇÃO E FERRAMENTAS DE PRECISÃO,True,2021-10-16 09:17:13.045775,2026-08-08
335,5280,52,INSTRUMENTOS DE MEDIÇÃO,JOGOS E CONJUNTOS DE INSTRUMENTOS DE MEDIÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
336,5305,53,FERRAGENS E ABRASIVOS,PARAFUSOS SEM PORCA,True,2021-10-16 09:17:13.045775,2026-08-08
337,5306,53,FERRAGENS E ABRASIVOS,PARAFUSOS COM PORCA,True,2021-10-16 09:17:13.045775,2026-08-08
338,5307,53,FERRAGENS E ABRASIVOS,PRISIONEIROS,True,2021-10-16 09:17:13.045775,2026-08-08
339,5310,53,FERRAGENS E ABRASIVOS,PORCAS E ARRUELAS,True,2021-10-16 09:17:13.045775,2026-08-08
340,5315,53,FERRAGENS E ABRASIVOS,"PREGOS, CHAVETAS E PINOS",True,2021-10-16 09:17:13.045775,2026-08-08
341,5320,53,FERRAGENS E ABRASIVOS,REBITES,True,2021-10-16 09:17:13.045775,2026-08-08
342,5325,53,FERRAGENS E ABRASIVOS,DISPOSITIVOS PARA FIXAÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
343,5330,53,FERRAGENS E ABRASIVOS,GAXETAS E OUTROS MATERIAIS PARA VEDAÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
344,5331,53,FERRAGENS E ABRASIVOS,ANÉIS,True,2021-10-16 09:17:13.045775,2026-08-08
345,5335,53,FERRAGENS E ABRASIVOS,TELAS METÁLICAS,True,2021-10-16 09:17:13.045775,2026-08-08
346,5340,53,FERRAGENS E ABRASIVOS,FERRAGENS DIVERSAS,True,2021-10-16 09:17:13.045775,2026-08-08
347,5341,53,FERRAGENS E ABRASIVOS,CANTONEIRAS,True,2021-10-16 09:17:13.045775,2026-08-08
348,5342,53,FERRAGENS E ABRASIVOS,FERRAGENS DE PEÇA DE SISTEMAS DE ARMAS,True,2021-10-16 09:17:13.045775,2026-08-08
349,5345,53,FERRAGENS E ABRASIVOS,DISCOS E PEDRAS ABRASIVOS,True,2021-10-16 09:17:13.045775,2026-08-08
350,5350,53,FERRAGENS E ABRASIVOS,MATERIAIS ABRASIVOS,True,2021-10-16 09:17:13.045775,2026-08-08
351,5355,53,FERRAGENS E ABRASIVOS,BOTÕES E PONTEIROS,True,2021-10-16 09:17:13.045775,2026-08-08
352,5360,53,FERRAGENS E ABRASIVOS,"MOLAS DE ARAME, PLANAS E HELICOIDAIS",True,2021-10-16 09:17:13.045775,2026-08-08
353,5365,53,FERRAGENS E ABRASIVOS,"ANÉIS, BUCHAS E ESPAÇADORES",True,2021-10-16 09:17:13.045775,2026-08-08
354,5410,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,EDIFICAÇÕES PRÉ-FABRICADAS E PORTÁTEIS,True,2021-10-16 09:17:13.045775,2026-08-08
355,5411,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,ABRIGOS DE PAREDE RÍGIDA,True,2021-10-16 09:17:13.045775,2026-08-08
356,5419,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,CONSTRUÇÕES COLETIVAS MODULARES DE APOIO,True,2021-10-16 09:17:13.045775,2026-08-08
357,5420,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,PONTES FIXAS E FLUTUANTES,True,2021-10-16 09:17:13.045775,2026-08-08
358,5430,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,TANQUES DE ARMAZENAGEM,True,2021-10-16 09:17:13.045775,2026-08-08
359,5440,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,EQUIPAMENTOS PARA MONTAGEM DE ANDAIME E FORMAS DE CONCRETO,True,2021-10-16 09:17:13.045775,2026-08-08
360,5445,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,ESTRUTURAS DE TORRES PRÉ-FABRICADAS,True,2021-10-16 09:17:13.045775,2026-08-08
361,5450,54,ESTRUTURAS E ANDAIMES PRÉ-FABRICADOS,ESTRUTURAS PRÉ-FABRICADAS DIVERSAS,True,2021-10-16 09:17:13.045775,2026-08-08
362,5510,55,"TÁBUAS, ESQUADRIAS, COMPENSADOS E FOLHEADOS DE MADEIRA",TÁBUAS E ARTIGOS CORRELATOS À BASE DE MADEIRA,True,2021-10-16 09:17:13.045775,2026-08-08
363,5520,55,"TÁBUAS, ESQUADRIAS, COMPENSADOS E FOLHEADOS DE MADEIRA",ESQUADRIAS,True,2021-10-16 09:17:13.045775,2026-08-08
364,5530,55,"TÁBUAS, ESQUADRIAS, COMPENSADOS E FOLHEADOS DE MADEIRA",COMPENSADOS E FOLHEADOS,True,2021-10-16 09:17:13.045775,2026-08-08
365,5610,56,MATERIAIS PARA CONSTRUÇÃO,"MATERIAIS DE ORIGEM MINERAL PARA CONSTRUÇÃO, A GRANEL",True,2021-10-16 09:17:13.045775,2026-08-08
366,5620,56,MATERIAIS PARA CONSTRUÇÃO,"VIDROS, TELHAS, TIJOLOS E BLOCOS PARA CONSTRUÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
367,5630,56,MATERIAIS PARA CONSTRUÇÃO,"TUBOS E CONDUTOS, NÃO METÁLICOS, PARA CONSTRUÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
368,5640,56,MATERIAIS PARA CONSTRUÇÃO,"PAINEL DE PAPELÃO,PAPEL EMPREGADO EM CONSTRUÇÃO E MATERIAIS DE ISOLAMENTO TÉRMICO",True,2021-10-16 09:17:13.045775,2026-08-08
369,5650,56,MATERIAIS PARA CONSTRUÇÃO,MATERIAIS PARA TELHADOS E REVESTIMENTO DE PAREDES,True,2021-10-16 09:17:13.045775,2026-08-08
370,5660,56,MATERIAIS PARA CONSTRUÇÃO,"CERCAS, GRADES E PORTÕES",True,2021-10-16 09:17:13.045775,2026-08-08
371,5670,56,MATERIAIS PARA CONSTRUÇÃO,COMPONENTES PRÉ-FABRICADOS PARA CONSTRUÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
372,5675,56,MATERIAIS PARA CONSTRUÇÃO,MATERIAL DE CONSTRUÇÃO SINTÉTICO E ARTIGOS CORRELATOS,True,2021-10-16 09:17:13.045775,2026-08-08
373,5680,56,MATERIAIS PARA CONSTRUÇÃO,MATERIAIS DIVERSOS PARA CONSTRUÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
374,5805,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTO TELEFÔNICO E TELEGRÁFICO,True,2021-10-16 09:17:13.045775,2026-08-08
375,5810,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS E COMPONENTES PARA SEGURANÇA DE COMUNICAÇÕES,True,2021-10-16 09:17:13.045775,2026-08-08
376,5811,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",OUTROS EQUIPAMENTOS CRIPTOLÓGICOS E COMPONENTES,True,2021-10-16 09:17:13.045775,2026-08-08
377,5815,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS DE TELETIPO E FAC-SÍMILE,True,2021-10-16 09:17:13.045775,2026-08-08
378,5820,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","EQUIPAMENTOS PARA COMUNICAÇÃO POR RÁDIO E TELEVISÃO, EXCETO OS DE AERONAVES",True,2021-10-16 09:17:13.045775,2026-08-08
379,5821,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","EQUIPAMENTOS PARA COMUNICACÃO POR RÁDIO E TELEVISÃO, PARA A-ERONAVES",True,2021-10-16 09:17:13.045775,2026-08-08
380,5825,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","EQUIPAMENTOS DE RADIONAVEGAÇÃO, EXCETO OS DE AERONAVES",True,2021-10-16 09:17:13.045775,2026-08-08
381,5826,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS PARA RADIONAVEGAÇÃO DE AERONAVES,True,2021-10-16 09:17:13.045775,2026-08-08
382,5830,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","SISTEMAS DE INTERCOMUNICAÇÃO E AMPLIFICAÇÃO DE  VOZ,  EXCETOOS DE AERONAVES",True,2021-10-16 09:17:13.045775,2026-08-08
383,5831,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","SISTEMAS PARA INTERCOMUNICAÇÃO E AMPLIFICAÇÃO DE VOZ, DE  AERONAVES",True,2021-10-16 09:17:13.045775,2026-08-08
384,5835,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS PARA GRAVAÇÃO E REPRODUÇÃO DE SOM,True,2021-10-16 09:17:13.045775,2026-08-08
385,5836,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS PARA GRAVAÇÃO E REPRODUÇÃO DE VÍDEO,True,2021-10-16 09:17:13.045775,2026-08-08
386,5840,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","EQUIPAMENTOS DE RADAR, EXCETO OS DE AERONAVES",True,2021-10-16 09:17:13.045775,2026-08-08
387,5841,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS DE RADAR PARA AERONAVES,True,2021-10-16 09:17:13.045775,2026-08-08
388,5845,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS SUBMARINO DE SOM,True,2021-10-16 09:17:13.045775,2026-08-08
389,5850,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS PARA COMUNICAÇÃO COM LUZ VISÍVEL E INVISÍVEL,True,2021-10-16 09:17:13.045775,2026-08-08
390,5855,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","EQUIPAMENTOS PARA VISÃO NOTURNA, POR RADIAÇÃO EMITIDA  E  REFLETIDA",True,2021-10-16 09:17:13.045775,2026-08-08
391,5860,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","DISPOSITIVOS DE RADIAÇÃO COERENTE ESTIMULADA, SEUS  COMPONENTES E ACESSÓRIOS",True,2021-10-16 09:17:13.045775,2026-08-08
392,5865,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE","EQUIPAMENTOS PARA CONTRAMEDIDAS ELETRÔNICAS,   CONTRA-CONTRAMEDIDAS E DE CAPACIDADE DE REAÇÃO RÁPIDA",True,2021-10-16 09:17:13.045775,2026-08-08
393,5895,58,"EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE",EQUIPAMENTOS DIVERSOS PARA COMUNICAÇÕES,True,2021-10-16 09:17:13.045775,2026-08-08
394,5905,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,RESISTORES,True,2021-10-16 09:17:13.045775,2026-08-08
395,5910,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,CAPACITORES,True,2021-10-16 09:17:13.045775,2026-08-08
396,5915,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,FILTROS E REDES,True,2021-10-16 09:17:13.045775,2026-08-08
397,5920,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,"FUSÍVEIS INTERRUPTORES, ISOLANTES E PROTETORES",True,2021-10-16 09:17:13.045775,2026-08-08
398,5925,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,DISJUNTORES,True,2021-10-16 09:17:13.045775,2026-08-08
399,5930,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,CHAVES ELÉTRICAS,True,2021-10-16 09:17:13.045775,2026-08-08
400,5935,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,CONECTORES ELÉTRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
401,5940,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,"BORNES, TERMINAIS E LÂMINAS TERMINAIS",True,2021-10-16 09:17:13.045775,2026-08-08
402,5945,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,RELÉS E SOLENÓIDES,True,2021-10-16 09:17:13.045775,2026-08-08
403,5950,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,BOBINAS E TRANSFORMADORES,True,2021-10-16 09:17:13.045775,2026-08-08
404,5955,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,CRISTAIS OSCILADORES E PIEZOELÉTRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
405,5960,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,VÁLVULAS ELETRÔNICAS E FERRAGENS CORRELATAS,True,2021-10-16 09:17:13.045775,2026-08-08
406,5961,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,DISPOSITIVOS A SEMICONDUTOR E PLACAS ASSOCIADAS (CIRCUITOS),True,2021-10-16 09:17:13.045775,2026-08-08
407,5962,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,MICROCIRCUITOS ELETRÔNICOS,True,2021-10-16 09:17:13.045775,2026-08-08
408,5963,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,MÓDULOS ELETRÔNICOS,True,2021-10-16 09:17:13.045775,2026-08-08
409,5965,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,"FONES, MICROFONES E ALTO-FALANTES",True,2021-10-16 09:17:13.045775,2026-08-08
410,5970,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,ISOLADORES ELÉTRICOS E MATERIAIS ISOLANTES,True,2021-10-16 09:17:13.045775,2026-08-08
411,5975,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,FERRAGENS E SUPRIMENTOS DE ELETRICIDADE,True,2021-10-16 09:17:13.045775,2026-08-08
412,5977,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,ESCOVAS DE CONTATO ELÉTRICO E ELETRODOS,True,2021-10-16 09:17:13.045775,2026-08-08
413,5980,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,DISPOSITIVOS OPTOELETRÔNICOS E ITENS CORRELATOS,True,2021-10-16 09:17:13.045775,2026-08-08
414,5985,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,"ANTENAS, GUIAS DE ONDA E ITENS CORRELATOS",True,2021-10-16 09:17:13.045775,2026-08-08
415,5990,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,SINCRONIZADORES E ANALISADORES,True,2021-10-16 09:17:13.045775,2026-08-08
416,5995,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,"CONJUNTOS DE CABOS, CORDÕES E FIOS ELÉTRICOS PARA  EQUIPAMENTOS DE COMUNICAÇÕES",True,2021-10-16 09:17:13.045775,2026-08-08
417,5996,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,AMPLIFICADORES,True,2021-10-16 09:17:13.045775,2026-08-08
418,5998,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,"CONJUNTOS ELÉTRICOS E ELETRÔNICOS, PLACAS, CARTÕES  E  ITENSCORRELATOS",True,2021-10-16 09:17:13.045775,2026-08-08
419,5999,59,COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS,COMPONENTES ELÉTRICOS E ELETRÔNICOS DIVERSOS,True,2021-10-16 09:17:13.045775,2026-08-08
420,6004,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",JUNTAS ROTATIVAS,True,2021-10-16 09:17:13.045775,2026-08-08
421,6005,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS","ACOPLADORES , ISOLADORES E MISTURADORES",True,2021-10-16 09:17:13.045775,2026-08-08
422,6006,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",ATENUADORES,True,2021-10-16 09:17:13.045775,2026-08-08
423,6007,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",FILTROS,True,2021-10-16 09:17:13.045775,2026-08-08
424,6008,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",MULTIPLEXADORES E DEMULTIPLEXADORES,True,2021-10-16 09:17:13.045775,2026-08-08
425,6010,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",CONDUTORES DE FIBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
426,6015,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",CABOS DE FIBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
427,6020,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
428,6021,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",INTERRUPTORES DE FIBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
429,6025,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",TRANSMISSORES DE FIBRA OTICA,True,2021-10-16 09:17:13.045775,2026-08-08
430,6026,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",RECEPTORES DE FIBRA OTICA,True,2021-10-16 09:17:13.045775,2026-08-08
431,6029,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",REPETIDORES OTICOS,True,2021-10-16 09:17:13.045775,2026-08-08
432,6030,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",DISPOSITIVOS DE FIBRA ÓTICA,True,2021-10-16 09:17:13.045775,2026-08-08
433,6031,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",CIRCUITOS OTICOS INTEGRADOS,True,2021-10-16 09:17:13.045775,2026-08-08
434,6032,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",FONTES DE LUZ DE FIBRA ÓTICA E FOTODETETORES,True,2021-10-16 09:17:13.045775,2026-08-08
435,6033,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",FOTO DETETORES DE FIBRA OTICA,True,2021-10-16 09:17:13.045775,2026-08-08
